date,numDate,state,fips,Cases_tau,Deaths_tau,TotalTests_tau,meanpositiveCumul,PositivePct_tau,TestsPer1000_tau
2020-05-25,146,ND,38,51.2142857142857,1.25,2057.10714285714,1584.75,2.4896265560166,2.69939603714283
2020-05-25,146,NE,31,325.214285714286,3.35714285714286,2720.85714285714,8128.85714285714,11.9526409744828,1.40655804921048
2020-05-25,146,NH,33,80.6785714285714,5.35714285714286,1657.32142857143,3098.75,4.86800991272492,1.21887770899215
2020-05-25,146,NJ,34,1577.92857142857,193.821428571429,14153.5714285714,138327.392857143,11.1486247792077,1.59347767032358
2020-05-25,146,NM,35,150.107142857143,7.71428571428571,4234.21428571429,5048.25,3.54510028846641,2.01934172300855
2020-05-25,146,NV,32,113.892857142857,5.89285714285714,3847.64285714286,6063.64285714286,2.96006831640893,1.24917142415607
2020-05-25,146,NY,36,2527.42857142857,220.892857142857,32619.7857142857,326172.964285714,7.74814584487504,1.67680280819978
2020-05-25,146,OH,39,576.857142857143,44.0714285714286,8474.89285714286,24357.75,6.80666000834397,0.725025267740276
2020-05-25,146,OK,40,100.357142857143,4.14285714285714,3852.21428571429,4587.03571428571,2.60518069384955,0.973526034361709
2020-05-25,146,OR,41,57.7142857142857,2.03571428571429,3543.67857142857,3081.89285714286,1.62865464660411,0.84018481271558
2020-05-25,146,PA,42,933.428571428571,126.5,8528.35714285714,56366.8928571429,10.9449986180557,0.666174384531743
2020-05-25,146,PR,72,12.3214285714286,1.60714285714286,1125.71428571429,857.071428571429,1.09454314720812,
2020-05-25,146,RI,44,222.821428571429,13.3928571428571,3097,11657.1428571429,7.19475068038194,2.92346046343031
2020-05-25,146,SC,45,167.428571428571,9.5,4116.39285714286,7680.17857142857,4.06736133403899,0.799499225853846
2020-05-25,146,SD,46,83.6071428571429,1.39285714285714,826.178571428572,3434.14285714286,10.1197423594,0.933894948707436
2020-05-25,146,TN,47,381.75,5.5,8636.32142857143,15204.6071428571,4.42028476079018,1.26462166999573
2020-05-25,146,TX,48,1095.5,30.8571428571429,22630.8928571429,40686.5714285714,4.84072814499775,0.780486471755863
2020-05-25,146,UT,49,153.142857142857,2.03571428571429,4037.07142857143,6155.5,3.7934146039385,1.25924027344445
2020-05-25,146,VA,51,864,26.7857142857143,6866.89285714286,25671.9285714286,12.5821098126102,0.804507945813589
2020-05-25,146,VI,78,0.357142857142857,0.0714285714285714,22.75,43.2857142857143,1.56985871271586,
2020-05-25,146,VT,50,3.85714285714286,0.25,620.214285714286,873.428571428572,0.621904871588161,0.993950671749479
2020-05-25,146,WA,53,241.142857142857,11.1428571428571,5168.5,17838.8928571429,4.66562556143673,0.67873573535439
2020-05-25,146,WI,55,371.785714285714,8.32142857142857,7011.42857142857,11997.7857142857,5.30256723716381,1.204209196949
2020-05-25,146,WV,54,25.3928571428571,1.28571428571429,1668.5,1350.10714285714,1.52189734149578,0.93100621768192
2020-05-25,146,WY,56,11.5357142857143,0.178571428571429,449.607142857143,672.321428571429,2.56573198824371,0.776846913580856
2020-05-26,147,AK,2,2.21428571428571,0.0357142857142857,995.535714285714,352.75,0.222421524663677,1.3608673619336
2020-05-26,147,AL,1,311.035714285714,11.8928571428571,4211.85714285714,10331.25,7.38476410134654,0.859004329401632
2020-05-26,147,AR,5,109.607142857143,2.39285714285714,2533.96428571429,4196.39285714286,4.32552042959225,0.839671590903281
2020-05-26,147,AS,60,0,0,4.32142857142857,0,0,
2020-05-26,147,AZ,4,351.25,18.3571428571429,6382.07142857143,11908.2857142857,5.50369897816428,0.876812689457693
2020-05-26,147,CA,6,1846.5,71.6071428571429,39956.7142857143,69497.1071428572,4.62125085360229,1.01124946287417
2020-05-26,147,CO,8,366.035714285714,22,3755.25,19594.1785714286,9.74730615233911,0.652096223893577
2020-05-26,147,CT,9,535.392857142857,60,4929.28571428572,34457.3928571429,10.8614693522678,1.38257753563338
2020-05-26,147,DC,11,155,8.92857142857143,827.5,6341,18.7311178247734,1.17251317394711
2020-05-26,147,DE,10,160.392857142857,9,1324.5,6792.03571428571,12.1096909885132,1.36018583558234
2020-05-26,147,FL,12,675.214285714286,42.2857142857143,20593.3571428571,41071.1785714286,3.27879656061074,0.958823415281468
2020-05-26,147,GA,13,682.678571428571,30.1785714285714,9440,34273.6071428572,7.23176452784504,0.889104634900578
2020-05-26,147,GU,66,0.892857142857143,0,142.928571428571,93.2142857142857,0.624687656171914,
2020-05-26,147,HI,15,1.28571428571429,0.0357142857142857,700.035714285714,594.678571428571,0.183664098770471,0.494420197790277
2020-05-26,147,IA,19,404.535714285714,12.2142857142857,3399.32142857143,12715.8571428571,11.900484340362,1.07741553390937
2020-05-26,147,ID,16,25.3214285714286,0.75,754.107142857143,2180.07142857143,3.35780251006394,0.421980813712508
2020-05-26,147,IL,17,2324.75,99.9285714285714,19450.1785714286,82389.5714285714,11.9523324244177,1.53491582397104
2020-05-26,147,IN,18,553.214285714286,39.3928571428572,6494.42857142857,25149.1071428571,8.51829040276281,0.964678744323168
2020-05-26,147,KS,20,204.535714285714,2.28571428571429,1903.89285714286,6931.25,10.7430265058433,0.653514470854449
2020-05-26,147,KY,21,158.035714285714,6.35714285714286,4319.21428571429,6603.25,3.65889960144868,0.966770460979191
2020-05-26,147,LA,22,384.571428571429,32.1428571428572,6782.78571428572,31228.0357142857,5.66981539401215,1.45904200407368
2020-05-26,147,MA,25,1263.96428571429,118.571428571429,13401.5,79541.5,9.43151352993535,1.94435896509584
2020-05-26,147,MD,24,984.785714285714,47.0714285714286,6229.03571428572,34396.5714285714,15.8096013485233,1.03032838560521
2020-05-26,147,ME,23,38.1785714285714,1,777.392857142857,1439.64285714286,4.91110396471723,0.578326080367425
2020-05-26,147,MI,26,590.607142857143,52,12924.6071428571,51500.5,4.56963323007884,1.29416163091723
2020-05-26,147,MN,27,625.714285714286,21.6785714285714,6008.78571428572,15379.4642857143,10.4133233479548,1.06545705717779
2020-05-26,147,MO,29,178.142857142857,13.2857142857143,3875.03571428571,9696.82142857143,4.59719265260228,0.631377787940765
2020-05-26,147,MP,69,0.285714285714286,0,174.107142857143,14.3214285714286,0.164102564102564,
2020-05-26,147,MS,28,263.892857142857,14.75,2978.82142857143,9838.92857142857,8.85896867169422,1.00089794851381
2020-05-26,147,MT,30,1,0.0714285714285714,737.25,410.785714285714,0.135639199728722,0.689806489280281
2020-05-26,147,NC,37,520.428571428572,15.1428571428571,7643.10714285714,16168.5357142857,6.80912306606793,0.728741984032273
2020-05-26,147,ND,38,51,1.25,2038.03571428571,1635.75,2.5024095329887,2.67436995190118
2020-05-26,147,NE,31,321.321428571429,3.39285714285714,2773.17857142857,8450.17857142857,11.5867557856508,1.43360582226116
2020-05-26,147,NH,33,79.3214285714286,5.5,1723.42857142857,3178.07142857143,4.60253647214854,1.26749623370597
2020-05-26,147,NJ,34,1506.78571428571,180.392857142857,14350.5357142857,139834.178571429,10.4998568993193,1.61565286424696
2020-05-26,147,NM,35,148.428571428571,7.67857142857143,4246.46428571429,5196.67857142857,3.49534486673787,2.02518387799591
2020-05-26,147,NV,32,114,5.75,3858.96428571429,6177.64285714286,2.95416053530277,1.25284702648641
2020-05-26,147,NY,36,2454.64285714286,211.642857142857,33183.3571428572,328627.607142857,7.3972107360187,1.70577289900071
2020-05-26,147,OH,39,579.892857142857,42.9642857142857,8652.67857142857,24937.6428571429,6.70188835001548,0.740234797497547
2020-05-26,147,OK,40,97.3928571428571,3.96428571428571,3580.07142857143,4684.42857142857,2.72041659184773,0.904750484289986
2020-05-26,147,OR,41,56.9642857142857,2,3532.85714285714,3138.85714285714,1.61241407197736,0.837619117279513
2020-05-26,147,PA,42,906.178571428572,122.714285714286,8523.85714285714,57273.0714285714,10.6310858598555,0.665822876652772
2020-05-26,147,PR,72,12.25,1.53571428571429,1125.64285714286,869.321428571429,1.08826702201916,
2020-05-26,147,RI,44,216.75,14.1071428571429,3084.5,11873.8928571429,7.02707083806127,2.91166089746555
2020-05-26,147,SC,45,171.535714285714,9.60714285714286,4306.75,7851.71428571429,3.98295035202216,0.836471010042508
2020-05-26,147,SD,46,83.5714285714286,1.39285714285714,868.678571428572,3517.71428571429,9.62052378407269,0.981936058332727
2020-05-26,147,TN,47,389.75,5.53571428571429,8627.71428571429,15594.3571428571,4.51741894890221,1.26336132096126
2020-05-26,147,TX,48,1085.32142857143,30.2142857142857,22577.75,41771.8928571429,4.80703980056219,0.778653699123679
2020-05-26,147,UT,49,152.75,2,3986.10714285714,6308.25,3.83205956402147,1.24334353190439
2020-05-26,147,VA,51,892.964285714286,26.5714285714286,6937.32142857143,26564.8928571429,12.871888594301,0.812759180615898
2020-05-26,147,VI,78,0.357142857142857,0.0714285714285714,25.5714285714286,43.6428571428572,1.39664804469274,
2020-05-26,147,VT,50,3.78571428571429,0.25,633.75,877.214285714286,0.597351366582136,1.01564290396145
2020-05-26,147,WA,53,240.714285714286,10.8928571428571,5268.57142857143,18079.6071428571,4.56887201735358,0.691877276354563
2020-05-26,147,WI,55,374.142857142857,7.75,7257.10714285714,12371.9285714286,5.15553718276173,1.24640436333965
2020-05-26,147,WV,54,27.6785714285714,1.32142857142857,1678.89285714286,1377.78571428571,1.64862047692995,0.936805327432882
2020-05-26,147,WY,56,11.2142857142857,0.214285714285714,455.678571428572,683.535714285714,2.46100791598088,0.787337339771082
2020-05-27,148,AK,2,2.10714285714286,0.0357142857142857,973,354.857142857143,0.216561444721774,1.33006171869126
2020-05-27,148,AL,1,321.464285714286,12,4119.46428571429,10652.7142857143,7.80354588408687,0.84016089250442
2020-05-27,148,AR,5,110.178571428571,2.17857142857143,2501.78571428571,4306.57142857143,4.4039971448965,0.82900868124163
2020-05-27,148,AS,60,0,0,6.10714285714286,0,0,
2020-05-27,148,AZ,4,359.285714285714,18.8214285714286,6563.89285714286,12267.5714285714,5.47366817382977,0.901792562774849
2020-05-27,148,CA,6,1874.28571428571,71.3214285714286,40491.25,71371.3928571429,4.62886602484664,1.02477782634503
2020-05-27,148,CO,8,357.464285714286,22.3571428571429,3815.46428571429,19951.6428571429,9.36882798386266,0.662552387488207
2020-05-27,148,CT,9,518.607142857143,58.3928571428572,5114.03571428571,34976,10.1408588408651,1.43439664584807
2020-05-27,148,DC,11,153.571428571429,8.57142857142857,838.142857142857,6494.57142857143,18.3228225668996,1.18759340380625
2020-05-27,148,DE,10,158.607142857143,8.89285714285714,1357.10714285714,6950.64285714286,11.6871496618332,1.39367150855561
2020-05-27,148,FL,12,679.928571428571,41.4285714285714,20841.8928571429,41751.1071428572,3.26231679669896,0.970395198392776
2020-05-27,148,GA,13,671.357142857143,29.0714285714286,9519.03571428571,34944.9642857143,7.05278520858581,0.896548598872411
2020-05-27,148,GU,66,0.892857142857143,0,137.071428571429,94.1071428571429,0.651380927566441,
2020-05-27,148,HI,15,1.21428571428571,0.0357142857142857,705.321428571429,595.892857142857,0.172160615727379,0.498153384325298
2020-05-27,148,IA,19,411.321428571429,12.25,3506.75,13127.1785714286,11.7294197924411,1.11146503881055
2020-05-27,148,ID,16,26.6785714285714,0.75,519.142857142857,2206.75,5.13896532746285,0.290500265599101
2020-05-27,148,IL,17,2283.96428571429,102.428571428571,19546.6428571429,84673.5357142857,11.684688273105,1.54252832778674
2020-05-27,148,IN,18,544.821428571429,34.4642857142857,6631.21428571429,25693.9285714286,8.21601301205338,0.984996816906028
2020-05-27,148,KS,20,199.964285714286,2.85714285714286,1965.35714285714,7131.21428571429,10.1744502998365,0.674612191771001
2020-05-27,148,KY,21,167.928571428571,6.25,4626.35714285714,6771.17857142857,3.62982290910775,1.03551829842004
2020-05-27,148,LA,22,387.035714285714,31.3214285714286,6824.25,31615.0714285714,5.67147619570963,1.46796136804513
2020-05-27,148,MA,25,1212.67857142857,112.214285714286,13345.3928571429,80754.1785714286,9.0868705358457,1.93621865048776
2020-05-27,148,MD,24,984.785714285714,46.0714285714286,6496.92857142857,35381.3571428571,15.1577118858362,1.07463983727696
2020-05-27,148,ME,23,38.6071428571429,1.03571428571429,788.178571428572,1478.25,4.89827359644751,0.586349899739454
2020-05-27,148,MI,26,570.464285714286,49.7142857142857,13208.1071428571,52070.9642857143,4.31904647308066,1.32254894035803
2020-05-27,148,MN,27,625.714285714286,22.25,6096.10714285714,16005.1785714286,10.2641615550908,1.08094059024723
2020-05-27,148,MO,29,180.964285714286,13.5,3732.92857142857,9877.78571428571,4.84778324180555,0.608223603018817
2020-05-27,148,MP,69,0.285714285714286,0,177.714285714286,14.6071428571429,0.160771704180064,
2020-05-27,148,MS,28,266.964285714286,15,2929.92857142857,10105.8928571429,9.11163119529974,0.984469719570012
2020-05-27,148,MT,30,1.07142857142857,0.0357142857142857,789.821428571429,411.857142857143,0.135654533122315,0.738994841371574
2020-05-27,148,NC,37,524.285714285714,15.7142857142857,7636.67857142857,16692.8214285714,6.86536312065361,0.728129043534412
2020-05-27,148,ND,38,50.1071428571429,1.42857142857143,2000.75,1685.85714285714,2.50441798611235,2.62544254929389
2020-05-27,148,NE,31,330.178571428571,3.5,2843.10714285714,8780.35714285714,11.61330033791,1.46975567866611
2020-05-27,148,NH,33,79.7142857142857,5.60714285714286,1730.46428571429,3257.78571428571,4.60652591170825,1.27267065259771
2020-05-27,148,NJ,34,1452.21428571429,173.321428571429,14975.1785714286,141286.392857143,9.69747558459832,1.68597818459508
2020-05-27,148,NM,35,144.25,7.75,4087.78571428571,5340.92857142857,3.5288053259711,1.94950838350944
2020-05-27,148,NV,32,114.821428571429,5.67857142857143,4044.14285714286,6292.46428571429,2.83920308029249,1.31296689425563
2020-05-27,148,NY,36,2331.21428571429,201,33537.9642857143,330958.821428571,6.95097134058098,1.72400129136842
2020-05-27,148,OH,39,576.285714285714,39.5357142857143,8742.78571428572,25513.9285714286,6.59155712056471,0.747943444258815
2020-05-27,148,OK,40,98.4285714285714,3.85714285714286,4191.82142857143,4782.85714285714,2.34810983973895,1.05935106134754
2020-05-27,148,OR,41,56.5,1.75,3543.67857142857,3195.35714285714,1.5943883978513,0.84018481271558
2020-05-27,148,PA,42,894.678571428572,109.642857142857,8782.82142857143,58167.75,10.1866874865301,0.686051318164031
2020-05-27,148,PR,72,12.7142857142857,1.53571428571429,1126.10714285714,882.035714285714,1.12904760394532,
2020-05-27,148,RI,44,208.214285714286,14.4285714285714,3092.75,12082.1071428571,6.73233483838932,2.91944861100229
2020-05-27,148,SC,45,169.357142857143,9.39285714285714,4338.07142857143,8021.07142857143,3.90397312828281,0.842554359898691
2020-05-27,148,SD,46,83.4642857142857,1.46428571428571,882.035714285714,3601.17857142857,9.46268777584322,0.997034692786389
2020-05-27,148,TN,47,390.714285714286,5.64285714285714,8610.03571428571,15985.0714285714,4.53789390287912,1.26077263725975
2020-05-27,148,TX,48,1102.39285714286,29.6428571428571,23422.5714285714,42874.2857142857,4.70654069944742,0.807789610826842
2020-05-27,148,UT,49,150.392857142857,2.14285714285714,3936.07142857143,6458.64285714286,3.82088739678795,1.22773642966359
2020-05-27,148,VA,51,903.142857142857,27.1071428571429,7202.03571428572,27468.0357142857,12.5401052281845,0.84377244245906
2020-05-27,148,VI,78,0.25,0.0714285714285714,25.6071428571429,43.8928571428572,0.97629009762901,
2020-05-27,148,VT,50,3.85714285714286,0.25,636.285714285714,881.071428571429,0.60619667714414,1.01970662028612
2020-05-27,148,WA,53,232.821428571429,10.4285714285714,5326.17857142857,18312.4285714286,4.37126591700026,0.699442339035962
2020-05-27,148,WI,55,387.607142857143,8.25,7612.78571428572,12759.5357142857,5.09152834986254,1.30749197230672
2020-05-27,148,WV,54,27.5714285714286,1.28571428571429,1648.35714285714,1405.35714285714,1.6726610911297,0.919766705999643
2020-05-27,148,WY,56,11.2857142857143,0.214285714285714,474.642857142857,694.821428571429,2.37772761474793,0.820104494518197
2020-05-28,149,AK,2,2.57142857142857,0.0357142857142857,1030.39285714286,357.428571428571,0.249558074243527,1.40851602723395
2020-05-28,149,AL,1,331.821428571429,11.4642857142857,4045.89285714286,10984.5357142857,8.20143884892086,0.825156068380626
2020-05-28,149,AR,5,117.25,2.10714285714286,2509.35714285714,4423.82142857143,4.67251145711765,0.831517601162018
2020-05-28,149,AS,60,0,0,6.10714285714286,0,0,
2020-05-28,149,AZ,4,361.25,19.1785714285714,6721.5,12628.8214285714,5.37454437253589,0.923445711654952
2020-05-28,149,CA,6,1885,71.1071428571429,41615.0714285714,73256.3928571429,4.52960895005415,1.05322020045725
2020-05-28,149,CO,8,351.321428571429,23,3953.53571428571,20302.9642857143,8.88625913513221,0.686528383014209
2020-05-28,149,CT,9,494.964285714286,56.0357142857143,5252.53571428572,35470.9642857143,9.42333974746891,1.47324344836354
2020-05-28,149,DC,11,148.892857142857,8.17857142857143,836.964285714286,6643.46428571429,17.789630893962,1.18592344546614
2020-05-28,149,DE,10,158.464285714286,8.89285714285714,1355.17857142857,7109.10714285714,11.6932402161023,1.39169097587154
2020-05-28,149,FL,12,683.5,41.2857142857143,21192.8571428571,42434.6071428572,3.22514324233232,0.986736039409419
2020-05-28,149,GA,13,675.535714285714,30.0714285714286,9215.25,35620.5,7.33062819007313,0.867936598174529
2020-05-28,149,GU,66,0.928571428571429,0,137.642857142857,95.0357142857143,0.674623767514271,
2020-05-28,149,HI,15,1.10714285714286,0.0357142857142857,679.821428571429,597,0.162857893354347,0.480143281717153
2020-05-28,149,IA,19,408.142857142857,12.2142857142857,3580.92857142857,13535.3214285714,11.3976821654399,1.13497595027323
2020-05-28,149,ID,16,26.6785714285714,0.785714285714286,533.428571428572,2233.42857142857,5.00133904659882,0.298494218972769
2020-05-28,149,IL,17,2246.96428571429,101.107142857143,20003.5357142857,86920.5,11.2328356237022,1.5785841446376
2020-05-28,149,IN,18,544.035714285714,34.0714285714286,6692.10714285714,26237.9642857143,8.12951291233276,0.994041807442263
2020-05-28,149,KS,20,182.107142857143,2.71428571428571,1887.92857142857,7313.32142857143,9.64587037947864,0.648034702551311
2020-05-28,149,KY,21,162.071428571429,5.89285714285714,4565.96428571429,6933.25,3.54955532785282,1.02200055503487
2020-05-28,149,LA,22,385.75,29.8214285714286,6918.5,32000.8214285714,5.57563055575631,1.48823544342898
2020-05-28,149,MA,25,1167.5,109.928571428571,13200.3571428571,81921.6785714286,8.8444576715998,1.91517611858234
2020-05-28,149,MD,24,998.821428571429,45.5357142857143,6886.96428571429,36380.1785714286,14.5030725749994,1.13915461713393
2020-05-28,149,ME,23,39.0714285714286,1.10714285714286,809.678571428571,1517.32142857143,4.8255480569891,0.602344400606877
2020-05-28,149,MI,26,546.142857142857,47.0357142857143,13437.5,52617.1071428572,4.06431893687708,1.34551841485264
2020-05-28,149,MN,27,622.964285714286,22.6428571428571,6296.03571428572,16628.1428571429,9.89454815671993,1.1163912316062
2020-05-28,149,MO,29,182.535714285714,13.5,3556.42857142857,10060.3214285714,5.13255673830086,0.579465628179845
2020-05-28,149,MP,69,0.285714285714286,0,172.285714285714,14.8928571428571,0.165837479270315,
2020-05-28,149,MS,28,269.892857142857,15.4285714285714,3219.89285714286,10375.7857142857,8.38204465543441,1.08189907734554
2020-05-28,149,MT,30,1.14285714285714,0.0357142857142857,817.107142857143,413,0.139866252895669,0.764524665418958
2020-05-28,149,NC,37,532.25,16.0357142857143,7860.07142857143,17225.0714285714,6.7715669614053,0.749428725835093
2020-05-28,149,ND,38,50.3571428571429,1.46428571428571,1995.75,1736.21428571429,2.52321898319644,2.61888140335038
2020-05-28,149,NE,31,328.285714285714,3.39285714285714,2893.35714285714,9108.64285714286,11.3461870787765,1.49573261838099
2020-05-28,149,NH,33,80,5.71428571428571,1779.92857142857,3337.78571428571,4.49456238211806,1.3090491813544
2020-05-28,149,NJ,34,1409.92857142857,158.571428571429,15651.9285714286,142696.321428571,9.00801818123736,1.76216997963662
2020-05-28,149,NM,35,141.178571428571,7.57142857142857,4131.25,5482.10714285714,3.41733304516966,1.97023696257539
2020-05-28,149,NV,32,114.642857142857,5.57142857142857,4281.25,6407.10714285714,2.67778936392075,1.38994583391231
2020-05-28,149,NY,36,2227.17857142857,192.892857142857,34862.6071428571,333186,6.38844525397146,1.7920938558682
2020-05-28,149,OH,39,567.428571428571,40.1071428571429,8863.89285714286,26081.3571428571,6.40157299477415,0.758304134376715
2020-05-28,149,OK,40,94.7142857142857,3.71428571428571,4249.42857142857,4877.57142857143,2.2288711087205,1.07390945534566
2020-05-28,149,OR,41,56.8571428571429,1.67857142857143,3544.10714285714,3252.21428571429,1.60427268604827,0.840286424416018
2020-05-28,149,PA,42,867.107142857143,110.035714285714,8881.39285714286,59034.8571428572,9.76318868903285,0.693751014560539
2020-05-28,149,PR,72,11.6071428571429,1.39285714285714,1836.92857142857,893.642857142857,0.631877746237897,
2020-05-28,149,RI,44,200.5,14.6785714285714,3039.96428571429,12282.6071428571,6.5954722212432,2.86962072958537
2020-05-28,149,SC,45,167.607142857143,8.07142857142857,4490.60714285714,8188.67857142857,3.73239380611912,0.872180343063752
2020-05-28,149,SD,46,83.7142857142857,1.32142857142857,891.5,3684.89285714286,9.39027321528724,1.0077329230811
2020-05-28,149,TN,47,390.857142857143,5.60714285714286,8512.96428571429,16375.9285714286,4.59131660534563,1.24655841038964
2020-05-28,149,TX,48,1131.75,29.25,24104.6428571429,44006.0357142857,4.69515357148149,0.831312656343943
2020-05-28,149,UT,49,151.75,2.14285714285714,3952.89285714286,6610.39285714286,3.83896061654665,1.23298335696939
2020-05-28,149,VA,51,912.678571428571,28.0714285714286,7384.64285714286,28380.7142857143,12.3591430091406,0.865166237359774
2020-05-28,149,VI,78,0.107142857142857,0.0714285714285714,29.0357142857143,44,0.3690036900369,
2020-05-28,149,VT,50,3.85714285714286,0.214285714285714,660.035714285714,884.928571428572,0.584383961906823,1.05776818867915
2020-05-28,149,WA,53,236.571428571429,10.5,5372.46428571429,18549,4.40340625810183,0.705520653502851
2020-05-28,149,WI,55,393.75,8.35714285714286,7910.96428571429,13153.2857142857,4.97726934137522,1.35870398629066
2020-05-28,149,WV,54,28.1428571428571,1.17857142857143,1624.53571428571,1433.5,1.73236309275178,0.906474588460497
2020-05-28,149,WY,56,11.3214285714286,0.285714285714286,525.892857142857,706.142857142857,2.1528013582343,0.908656033241569
2020-05-29,150,AK,2,2.42857142857143,0.0357142857142857,1039.78571428571,359.857142857143,0.233564608092327,1.42135578028107
2020-05-29,150,AL,1,345.178571428571,11.6428571428571,4176.78571428572,11329.7142857143,8.26421547669944,0.85185154430961
2020-05-29,150,AR,5,114.892857142857,2.17857142857143,2503.28571428571,4538.71428571429,4.58968213205501,0.829505731414537
2020-05-29,150,AS,60,0,0,4.17857142857143,0,0,
2020-05-29,150,AZ,4,375.107142857143,19.8214285714286,6901.53571428572,13003.9285714286,5.43512572253587,0.948180251311559
2020-05-29,150,CA,6,1908.71428571429,71.25,42160.4642857143,75165.1071428572,4.5272610680453,1.06702334327568
2020-05-29,150,CO,8,351.607142857143,22,4117.07142857143,20654.5714285714,8.54022450077205,0.714926231827858
2020-05-29,150,CT,9,464.214285714286,54.6071428571429,5423.5,35935.1785714286,8.55931198883167,1.52119590933353
2020-05-29,150,DC,11,138.571428571429,8.17857142857143,811.535714285714,6782.03571428572,17.0752101395062,1.1498928291584
2020-05-29,150,DE,10,154.214285714286,8.60714285714286,1366.21428571429,7263.32142857143,11.2877084749307,1.40302402400816
2020-05-29,150,FL,12,692.214285714286,42.1785714285714,21854,43126.8214285714,3.16744891422296,1.01751874510802
2020-05-29,150,GA,13,657.142857142857,29.2857142857143,9366.32142857143,36277.6428571429,7.01601863820603,0.882165232427062
2020-05-29,150,GU,66,0.928571428571429,0,110.357142857143,95.9642857142857,0.841423948220065,
2020-05-29,150,HI,15,1.03571428571429,0.0357142857142857,685.607142857143,598.035714285714,0.1510652706152,0.484229607519001
2020-05-29,150,IA,19,394.357142857143,12.5714285714286,3633.14285714286,13929.6785714286,10.8544353570305,1.15152527745592
2020-05-29,150,ID,16,26.9285714285714,0.678571428571429,551.464285714286,2260.35714285714,4.88310342594392,0.308586585107025
2020-05-29,150,IL,17,2192.85714285714,100.464285714286,20252.6428571429,89113.3571428571,10.8275110479408,1.59824249862296
2020-05-29,150,IN,18,533.142857142857,33.3928571428572,6765.10714285714,26771.1071428571,7.88077477391869,1.00488518612617
2020-05-29,150,KS,20,188.214285714286,2.78571428571429,2211.25,7501.53571428572,8.51166922393604,0.759015334426704
2020-05-29,150,KY,21,159.857142857143,6.03571428571429,5192.67857142857,7093.10714285714,3.07851026513979,1.16227811915254
2020-05-29,150,LA,22,360.392857142857,28.4285714285714,6670.57142857143,32361.2142857143,5.40272840193601,1.43490363921727
2020-05-29,150,MA,25,1114.32142857143,107.214285714286,13064.1428571429,83036,8.52961760106726,1.89541344517991
2020-05-29,150,MD,24,982.714285714286,45.0714285714286,7117,37362.8928571429,13.8079849053574,1.17720421854944
2020-05-29,150,ME,23,39.3928571428572,1.07142857142857,841.035714285714,1556.71428571429,4.683850694297,0.625671928450062
2020-05-29,150,MI,26,531.285714285714,44.9285714285714,13664.6428571429,53148.3928571429,3.88803219989023,1.36826259324058
2020-05-29,150,MN,27,617.035714285714,22.6785714285714,6506.67857142857,17245.1785714286,9.48311350425662,1.15374169297369
2020-05-29,150,MO,29,177.142857142857,14.3214285714286,3380.75,10237.4642857143,5.23975026674132,0.550841492560076
2020-05-29,150,MP,69,0.285714285714286,0,175.75,15.1785714285714,0.162568583621215,
2020-05-29,150,MS,28,270.642857142857,15.3214285714286,3384.28571428571,10646.4285714286,7.99704516673702,1.13713584712517
2020-05-29,150,MT,30,1.42857142857143,0.0357142857142857,868.785714285714,414.428571428571,0.16443311682973,0.812877617508701
2020-05-29,150,NC,37,555.892857142857,16.4285714285714,7985.71428571429,17780.9642857143,6.96109123434705,0.761408307343294
2020-05-29,150,ND,38,50.3571428571429,1.39285714285714,2020.67857142857,1786.57142857143,2.4920907050319,2.65159340241158
2020-05-29,150,NE,31,320.714285714286,3.35714285714286,2872.32142857143,9429.35714285714,11.1656823127137,1.48485812122956
2020-05-29,150,NH,33,77.9285714285714,5.60714285714286,1816.60714285714,3415.71428571429,4.28978669025853,1.33602445141441
2020-05-29,150,NJ,34,1356.78571428571,151.392857142857,16435.7857142857,144053.107142857,8.25507059943242,1.85042041594311
2020-05-29,150,NM,35,142.142857142857,7.60714285714286,4183.67857142857,5624.25,3.39755683224777,1.99524070462044
2020-05-29,150,NV,32,111.535714285714,5.64285714285714,4463.5,6518.64285714286,2.49883979580406,1.44911491495885
2020-05-29,150,NY,36,2141.78571428571,184.642857142857,36310.4285714286,335327.785714286,5.89854154453856,1.86651834959309
2020-05-29,150,OH,39,565.107142857143,40.3214285714286,9081.35714285714,26646.4642857143,6.22271686893872,0.776908157416494
2020-05-29,150,OK,40,92.5,3.53571428571429,4423.07142857143,4970.07142857143,2.09130694572291,1.11779222758302
2020-05-29,150,OR,41,56.2857142857143,1.71428571428571,3610.57142857143,3308.5,1.55891429927989,0.856044705625654
2020-05-29,150,PA,42,870.285714285714,111.071428571429,9074.82142857143,59905.1428571429,9.59011393376493,0.708860273866149
2020-05-29,150,PR,72,11.75,1.42857142857143,1837.07142857143,905.392857142857,0.639604961312648,
2020-05-29,150,RI,44,195.535714285714,14.7857142857143,3058.35714285714,12478.1428571429,6.39348856762501,2.88698294807638
2020-05-29,150,SC,45,174.035714285714,8.10714285714286,4602.78571428572,8362.71428571429,3.78109529943047,0.893968030519022
2020-05-29,150,SD,46,83.6071428571429,1.35714285714286,922.464285714286,3768.5,9.06345580548995,1.04273430295095
2020-05-29,150,TN,47,364.071428571429,5.57142857142857,8422.67857142857,16740,4.32251362181186,1.23333781968779
2020-05-29,150,TX,48,1134.89285714286,28.9285714285714,24627.7142857143,45140.9285714286,4.60819402067357,0.849352164388945
