date,I.pct.2.5.,I.pct.25.,I.pct.50.,I.pct.75.,I.pct.97.5.,state,SP.pct.2.5.,SP.pct.25.,SP.pct.50.,SP.pct.75.,SP.pct.97.5.,dI.pct.2.5.,dI.pct.25.,dI.pct.50.,dI.pct.75.,dI.pct.97.5.,ID.pct.2.5.,ID.pct.25.,ID.pct.50.,ID.pct.75.,ID.pct.97.5.,Itot.pct.2.5.,Itot.pct.25.,Itot.pct.50.,Itot.pct.75.,Itot.pct.97.5.,IfracU.pct.2.5.,IfracU.pct.25.,IfracU.pct.50.,IfracU.pct.75.,IfracU.pct.97.5.
2020-03-12,0.0128721693137059,0.0357276234833739,0.052484868556587,0.0701090228726481,0.123316397759313,US,1.4423120785644,1.92376509573661,2.19542599231933,2.47107649934253,2.98439963450439,0.00567308810862486,0.0109674812820828,0.0145540395005595,0.018287308286505,0.0279231241252723,0,0,0,0,0,0.0159473119887054,0.0432958781123334,0.0623445434805653,0.0826766935883597,0.142850797591659,70.8296815332627,72.9267277322633,73.8217836499544,74.4905174363584,75.7260448893864
2020-03-13,0.0159473119887054,0.0432958781123334,0.0623445434805653,0.0826766935883597,0.142850797591659,US,1.4501643548299,1.92883245036964,2.20076591744924,2.47527814012876,2.98648265776725,0.00570091547460656,0.0102316888627824,0.0131150630574377,0.0161834306209007,0.0236987364971349,0,0,0,0,0,0.0183670857549865,0.0484403621761122,0.0694383827151951,0.0918488075382756,0.155982142243407,78.5618745418559,80.4245870510914,81.1479603726551,81.7223220728577,82.8155092241793
2020-03-14,0.0183670857549865,0.0484403621761122,0.0694383827151951,0.0918488075382756,0.155982142243407,US,1.45943207675422,1.93442386940676,2.20674008009669,2.47986115142995,2.98927455445159,0.00689278913108224,0.0125892215777873,0.0161724646203281,0.0198124705936866,0.029122937350315,0,0,0,0,0,0.0214923520092071,0.0555755736541435,0.0792015091758301,0.103999232076504,0.174541999834914,80.5142297428521,82.6613414744226,83.5925369452393,84.287653339378,85.6905964148241
2020-03-15,0.0214923520092071,0.0555755736541435,0.0792015091758301,0.103999232076504,0.174541999834914,US,1.46955780097289,1.94160189504729,2.21236289897723,2.48534180757466,2.99254703049991,0.00812443978608932,0.0148949391747428,0.0190121898542731,0.0234655199532198,0.0341293509228951,0,0,0,0,0,0.0255285031128501,0.0639260830816301,0.0908471909550088,0.118739915443446,0.196553263769879,81.3650314588143,82.5692493973097,83.0614069245855,83.4333531885054,84.1254253588579
2020-03-16,0.0255285031128501,0.0639260830816301,0.0908471909550088,0.118739915443446,0.196553263769879,US,1.47996596724781,1.94892985337108,2.22011477291964,2.49117486629912,2.99820989363324,0.00754506011910079,0.0115130751014507,0.0148075920843161,0.0187031885512345,0.0272497169949141,0,0,0,0,0,0.0294033909296755,0.0698908834024956,0.0985037692739754,0.126461861947141,0.20648225309842,79.5931356700828,81.4391506496241,82.145521389038,82.724445213274,83.843006359639
2020-03-17,0.0294033909296755,0.0698908834024956,0.0985037692739754,0.126461861947141,0.20648225309842,US,1.49107310088747,1.95696540611475,2.22784331982581,2.49731367653963,3.00211278877836,0.00948554793177927,0.0148294062734606,0.0180111267872954,0.0213770266708509,0.0281654893629639,0,0,0,0,0,0.0326646797484585,0.0768049504561269,0.10733780883504,0.136897353207477,0.220949152070121,84.6719134165382,86.26693042418,86.9237135115941,87.3982922553424,88.3542269770698
2020-03-18,0.0326646797484585,0.0768049504561269,0.10733780883504,0.136897353207477,0.220949152070121,US,1.50251813621485,1.96561739134053,2.23707544019173,2.50405908254222,3.0071406137691,0.0117564355705152,0.0195729392210435,0.0240652544540665,0.0285808140019472,0.0391817702493362,0,0,0,0,0,0.0377982510900069,0.0868960653350232,0.120843086157867,0.153680316725025,0.244988664813889,82.351760145253,83.9194664571694,84.5444663043615,85.0228473360753,85.9738817808176
2020-03-19,0.0377982510900069,0.0868960653350232,0.120843086157867,0.153680316725025,0.244988664813889,US,1.51493308863672,1.97562327428199,2.24533125069395,2.51253125226275,3.01466923904808,0.0132412048744338,0.0218030906208359,0.0271464228918677,0.0321794588345459,0.0439215648876696,0,0,0,0,0,0.0434304491456244,0.0985532241120307,0.136286594556064,0.172888968970363,0.273285924517965,83.3923614217059,84.516937566756,84.9525854437698,85.3000851484038,85.9494560269822
2020-03-20,0.0434304491456244,0.0985532241120307,0.136286594556064,0.172888968970363,0.273285924517965,US,1.52890339016563,1.98572651543838,2.25528261123849,2.52214961228133,3.022875085797,0.013918431515697,0.0217758746652226,0.0261750001851926,0.0307527913066956,0.0411315493313789,0.0011675054395306,0.0011675054395306,0.0011675054395306,0.0011675054395306,0.0011675054395306,0.049433782195853,0.109460031002759,0.15020030617251,0.189667497933696,0.2977292196237,85.538971298857,87.6656593299181,88.3861926398332,88.8976668448499,89.7691018585077
2020-03-21,0.0482662767563224,0.108292525563228,0.14903280073298,0.188499992494165,0.29656171418417,US,1.54468553926141,1.99866997297014,2.26518677827873,2.53124937515588,3.03032023349048,0.0154967139166097,0.0246791262617649,0.0300204090165911,0.0353488182236558,0.0481994583909597,0.00167153632414426,0.00167153632414426,0.00167153632414426,0.00167153632414426,0.00167153632414426,0.055518867071206,0.121240586454966,0.166214457457864,0.20946731889635,0.325887833877134,84.7080321509435,86.5846979053243,87.1571180180349,87.5414125831958,88.1925052045289
