date,location,I.pct.2.5.,I.pct.25.,I.pct.50.,I.pct.75.,I.pct.97.5.,SP.pct.2.5.,SP.pct.25.,SP.pct.50.,SP.pct.75.,SP.pct.97.5.,dI.pct.2.5.,dI.pct.25.,dI.pct.50.,dI.pct.75.,dI.pct.97.5.,Itot.pct.2.5.,Itot.pct.25.,Itot.pct.50.,Itot.pct.75.,Itot.pct.97.5.
2020-02-23,Belgium,3.03389430542132e-05,8.44135918226148e-05,0.000134141341068373,0.000188863069994154,0.000338280867250959,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0.000133969048069734,0.000333359894513082,0.00050670769019396,0.000688368485621036,0.00115857874792473,3.03389430542132e-05,8.44135918226148e-05,0.000134141341068373,0.000188863069994154,0.000338280867250959
2020-02-23,Canada,0.000245317435918614,0.000765682170747569,0.001281706012123,0.00187524933530423,0.0035860511824337,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0.000295286665553078,0.000786733315316002,0.0012597142033165,0.00175018738450493,0.00312158666192821,0.000245317435918614,0.000765682170747569,0.001281706012123,0.00187524933530423,0.0035860511824337
2020-02-23,Denmark,0.000931504101102518,0.00265495571997736,0.00426522797063333,0.00605374353767757,0.0109929086781664,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,-0.00243408778093366,-0.00117904211835858,-0.000740986118532846,-0.000397396383868492,-3.75911978723125e-05,0.000931504101102518,0.00265495571997736,0.00426522797063333,0.00605374353767757,0.0109929086781664
2020-02-23,Iceland,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-23,Slovenia,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-24,Belgium,0.000158573154965011,0.000408623002446847,0.000627180023027636,0.000860670416548679,0.0014756702309075,0.221871522198505,0.469765470282486,0.617132704372313,0.860802294778809,1.21890148049754,0.000109855303042376,0.000221727355539846,0.000314978885295947,0.000403952679128699,0.000611327351139121,0.000158573154965011,0.000408623002446847,0.000627180023027636,0.000860670416548679,0.0014756702309075
2020-02-24,Denmark,0.000695890999769575,0.00194807194564461,0.00310424178421527,0.00437952038516855,0.00787167937243623,0.222275073966708,0.470137647795179,0.617511103924365,0.861264330410388,1.21917715532815,0.000283152678156573,0.000595791910648978,0.000851935361642216,0.00112684693165993,0.00177553561625277,0.000695890999769575,0.00194807194564461,0.00310424178421527,0.00437952038516855,0.00787167937243623
2020-02-24,Iceland,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-24,Portugal,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-24,Slovenia,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-25,Belgium,0.000234611434221407,0.000581626141255318,0.000877222943659177,0.00118833336829937,0.00199307015823296,0.221930515671943,0.469820954468553,0.617188606438242,0.86086796581916,1.21894294689592,0.000211253755438679,0.000441294941963458,0.000639506001413018,0.000827978048289061,0.00129894593265015,0.000234611434221407,0.000581626141255318,0.000877222943659177,0.00118833336829937,0.00199307015823296
2020-02-25,Denmark,0.000831955482541566,0.00230187526901275,0.00364864886305412,0.00512747971828346,0.00915482635807968,0.2225764010694,0.470416553808916,0.617794114629492,0.861607534078505,1.21938411878068,0.000585850244675169,0.00134354109215984,0.00205112958124033,0.00275689311154012,0.00459990602937172,0.000831955482541566,0.00230187526901275,0.00364864886305412,0.00512747971828346,0.00915482635807968
2020-02-25,Iceland,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-25,Luxembourg,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-25,Portugal,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-25,Slovenia,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-26,Belgium,0.000393495327560222,0.000952979670002747,0.00142218229400206,0.00191156827114631,0.00316367900143845,0.222011615908508,0.469897805422914,0.617265850243067,0.860957290182058,1.21900053628808,0.000524445631753874,0.00114490876544597,0.00167453291472512,0.00218560197593,0.00350148387328295,0.000393495327560222,0.000952979670002747,0.00142218229400206,0.00191156827114631,0.00316367900143845
2020-02-26,Denmark,0.00123857597382923,0.00337862522068054,0.00532108483371306,0.00744236719673452,0.0131809323395406,0.222929131761127,0.470743775574543,0.618125766007968,0.862007983182078,1.21962720236921,-0.00182870704455194,-0.000842672112138137,-0.000503577692113301,-0.000224642086631815,6.08845493136103e-05,0.00123857597382923,0.00337862522068054,0.00532108483371306,0.00744236719673452,0.0131809323395406
2020-02-26,Iceland,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-26,Luxembourg,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-26,Portugal,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-26,Slovenia,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0.00346949412755277,0.00889594436203629,0.013623243538264,0.0186638221398579,0.031909396851748,0,0,0,0,0
2020-02-27,Belgium,0.000830603157354134,0.00198341411470334,0.00294112215921804,0.00393459506025219,0.00645972990338015,0.222141598964039,0.470021540990259,0.617390073543368,0.861099537718573,1.21909338676893,0.00107037165713569,0.00228241944232663,0.00330584874040429,0.00428293024151693,0.00677025526810698,0.000830603157354134,0.00198341411470334,0.00294112215921804,0.00393459506025219,0.00645972990338015
2020-02-27,Denmark,0.00102341425787975,0.00275001426920298,0.00430167625852584,0.00598637759510395,0.0105118106162396,0.223440930747585,0.471219863147783,0.618607651527355,0.862586739684714,1.21998133282523,0.00112511329943537,0.00271511441915203,0.00417960844881495,0.00565043315795702,0.00963211006109222,0.00102341425787975,0.00275001426920298,0.00430167625852584,0.00598637759510395,0.0105118106162396
2020-02-27,Iceland,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-27,Luxembourg,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-27,Portugal,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-27,Russia,2.87891196712016e-06,6.99661311812079e-06,1.04579221529611e-05,1.40729975918713e-05,2.33373948540086e-05,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,1.38775647465831e-05,3.33436540960221e-05,4.99130705569818e-05,6.71364104200523e-05,0.000111098873630213,2.87891196712016e-06,6.99661311812079e-06,1.04579221529611e-05,1.40729975918713e-05,2.33373948540086e-05
2020-02-27,Slovenia,0.00346949412755277,0.00889594436203629,0.013623243538264,0.0186638221398579,0.031909396851748,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0.00261960222487526,0.00536828669034149,0.00771028967260075,0.00995728374310962,0.0153404209315381,0.00346949412755277,0.00889594436203629,0.013623243538264,0.0186638221398579,0.031909396851748
2020-02-28,Belgium,0.001714882616119,0.00402530831523533,0.00592276471793894,0.00787805381799139,0.0128081661776995,0.222408438906439,0.470276258194971,0.61764564229734,0.861390425684818,1.21928466382985,0.00137165958067041,0.00280774438613316,0.00405935334248121,0.0052551727382775,0.00825619600071976,0.001714882616119,0.00402530831523533,0.00592276471793894,0.00787805381799139,0.0128081661776995
2020-02-28,Canada,0.000490652272519613,0.00146744455593763,0.00240942526537545,0.00347526585435939,0.0064861915302638,0.221987225762587,0.469870083237965,0.617240446094742,0.860938623282207,1.21897812908577,8.89886069306721e-05,0.00013685427243886,0.000155922353726639,0.000173663672247938,0.000202436534653364,0.000490652272519613,0.00146744455593763,0.00240942526537545,0.00347526585435939,0.0064861915302638
2020-02-28,Denmark,0.00192989467108305,0.00514774837026202,0.00802549428354822,0.011141107507829,0.0194813582264294,0.223852374749599,0.471603710802768,0.618995654416437,0.863050079681859,1.22026723078731,-0.00181651971035296,-0.000751738935068202,-0.000420855415259784,-0.000129138706009498,0.000166144386771068,0.00192989467108305,0.00514774837026202,0.00802549428354822,0.011141107507829,0.0194813582264294
2020-02-28,Hungary,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-28,Iceland,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-28,Luxembourg,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-28,Portugal,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0.0016709699018594,0.0046954266855895,0.00749495656568095,0.0105874003879212,0.0190706643174042,0,0,0,0,0
2020-02-28,Russia,1.61796643027158e-05,3.9545036687067e-05,5.92603671717554e-05,7.98967332314388e-05,0.000132922247512076,0.22185948619742,0.469754340300067,0.617121408415691,0.860788569422173,1.21889322375001,3.48747224425332e-06,5.47672904446183e-06,6.75301954965167e-06,7.90643547854664e-06,1.07013075934325e-05,1.61796643027158e-05,3.9545036687067e-05,5.92603671717554e-05,7.98967332314388e-05,0.000132922247512076
2020-02-28,Slovenia,0.00532944885754474,0.0132049855559868,0.0199111235597535,0.026967713977129,0.0452160096488078,0.223137236600893,0.470957235550049,0.618332950087909,0.862209012437727,1.21979254654034,-0.0143500532336016,-0.00787380868960292,-0.00541211393948856,-0.00329607466702818,-0.00080661896698863,0.00532944885754474,0.0132049855559868,0.0199111235597535,0.026967713977129,0.0452160096488078
2020-02-29,Belgium,0.00269216581352089,0.00633449933763447,0.00933062960579915,0.0124209565548429,0.0202217478602938,0.222940745529316,0.470786099896743,0.618156872987172,0.861967972226039,1.2196678179332,0.00113158296370748,0.00207897999225133,0.00280086081878631,0.00356513564758848,0.00531212282432987,0.00269216581352089,0.00633449933763447,0.00933062960579915,0.0124209565548429,0.0202217478602938
2020-02-29,Canada,0.000497782320699288,0.00144890192747353,0.00234993070795507,0.00335883239089826,0.00617270559688822,0.222226149547049,0.470088432335927,0.617463686805844,0.861215810232909,1.21913907806102,-9.56927864993483e-05,9.619600464384e-05,0.00012228570026355,0.00014024325883816,0.000169669913800929,0.000497782320699288,0.00144890192747353,0.00234993070795507,0.00335883239089826,0.00617270559688822
2020-02-29,Denmark,0.00166688477214894,0.0043984134539559,0.00682379962658594,0.00943873329817753,0.0164033057053185,0.224617837046418,0.472318848708196,0.619718083369253,0.863910337573382,1.22080021648444,0.000913543822782753,0.00193180021884316,0.00283273938056519,0.00372925382802732,0.00592175270239878,0.00166688477214894,0.0043984134539559,0.00682379962658594,0.00943873329817753,0.0164033057053185
2020-02-29,Hungary,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-29,Iceland,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0,0,0,0,0,0,0,0,0,0
2020-02-29,Luxembourg,0,0,0,0,0,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0.00345776305763707,0.00953717206122128,0.0150957797294765,0.0211920822407367,0.0377699738289163,0,0,0,0,0
2020-02-29,Portugal,0.0016709699018594,0.0046954266855895,0.00749495656568095,0.0105874003879212,0.0190706643174042,0.221858528685036,0.469753429431019,0.617120493809925,0.860787520558951,1.21889254037008,0.000795443654670107,0.00179053400037081,0.00271347556496284,0.00366741720612436,0.00608976766794161,0.0016709699018594,0.0046954266855895,0.00749495656568095,0.0105874003879212,0.0190706643174042
