date,location,I.pct.2.5.,I.pct.25.,I.pct.50.,I.pct.75.,I.pct.97.5.,SP.pct.2.5.,SP.pct.25.,SP.pct.50.,SP.pct.75.,SP.pct.97.5.,dI.pct.2.5.,dI.pct.25.,dI.pct.50.,dI.pct.75.,dI.pct.97.5.
2020-02-23,Belgium,6.47687043697068e-05,0.000202155727365736,0.000336104881466385,0.000537786387111289,0.00134641713335441,0.00413295830879418,0.141524495706998,0.482906854102392,1.32252901794147,8.7621664508119,0.000263796834774269,0.000727989022976479,0.00115311985389248,0.0017600446715239,0.00403796457265398
2020-02-23,Denmark,0.0005950936887691,0.00192115192232097,0.00324262259466604,0.00526118437410769,0.0135353682881362,0.00413295830879418,0.141524495706998,0.482906854102392,1.32252901794147,8.7621664508119,-0.000936731307215288,-0.000265792638296216,-0.000113105538336888,-3.89598191848277e-05,2.31843776472701e-05
2020-02-23,Iceland,0.00274783511265285,0.00692264360200707,0.0104593439908997,0.0153185578435875,0.0322678525799283,0.00413295830879418,0.141524495706998,0.482906854102392,1.32252901794147,8.7621664508119,0.00259822798624186,0.00612129899341958,0.00904275273716755,0.0129376278471832,0.026008302568496
2020-02-23,Norway,0.00145931890889475,0.00394355419967175,0.00614785546696423,0.00926860349237877,0.0206596687215282,0.00413295830879418,0.141524495706998,0.482906854102392,1.32252901794147,8.7621664508119,0.000504362002108815,0.00116492014423933,0.0017532123080284,0.00252046548789917,0.0052455611582728
2020-02-23,Portugal,0,0,0,0,0,0.00413295830879418,0.141524495706998,0.482906854102392,1.32252901794147,8.7621664508119,0.000195572722485737,0.000654304524061732,0.00112211048753115,0.00184765827965174,0.00489217552349331
2020-02-24,Belgium,0.000319816647230975,0.000916560820959993,0.00146688765160231,0.00226582994969957,0.00529560047537672,0.0041560102944482,0.14156601409489,0.482933235359703,1.32254739698408,8.76222546864156,0.000175045936512214,0.000412865581357661,0.000614819621055143,0.000884119275401019,0.001801731474076
2020-02-24,Denmark,0.000548944637847396,0.00173753146564958,0.00290695670803424,0.00467827448316498,0.0118456929984783,0.0045078943035052,0.141933056885404,0.483185638733586,1.32270574588673,8.76275729673017,0.000291020846996473,0.00083336449716369,0.00135571350697796,0.00211902541097975,0.00509593513794043
2020-02-24,Iceland,0.00507217217282777,0.0125302382082639,0.0187667094563928,0.0272637012876336,0.0565289072130214,0.00515349375715364,0.142455224531673,0.483686726080371,1.32311648422522,8.76361920733747,0.00438612380948276,0.0102828807557962,0.0151760657612177,0.0217181543355479,0.043654019510605
2020-02-24,Norway,0.00181215099089059,0.00482818720197916,0.00747952418831123,0.0112105210459248,0.0247045995245256,0.00478362648158842,0.142222933111137,0.483411998416081,1.3228709387211,8.76308839026491,0.000610516705806578,0.0014124591502492,0.00213208691793264,0.00307695451684337,0.0064597029982559
2020-02-24,Portugal,0.000195572722485737,0.000654304524061732,0.00112211048753115,0.00184765827965174,0.00489217552349331,0.00413295830879418,0.141524495706998,0.482906854102392,1.32252901794147,8.7621664508119,-0.000379288626942123,-0.000107348757208254,-4.70201985900994e-05,-1.76565169073415e-05,5.98783680842891e-06
2020-02-25,Belgium,0.000459802014876387,0.00126225229547479,0.00198169162354312,0.00300711764614457,0.00678848232989651,0.00439368541585683,0.141738423675641,0.483045109093649,1.32262837457373,8.76246005592156,0.000345689135678197,0.00085928285351288,0.00130272522473728,0.00190782784283321,0.00402112390018932
2020-02-25,Denmark,0.000781190116867388,0.00244101416085187,0.00406049651955315,0.00650006350653544,0.0162886354049218,0.00487136741490533,0.14228039558095,0.48340824970659,1.32286448212653,8.76327563853814,0.000637747647953635,0.001872076202293,0.00305254831607114,0.00477705979109851,0.0114710042642479
2020-02-25,Iceland,0.00894136483042656,0.0218778437534094,0.0326267020036328,0.0472117427969276,0.0971354744614358,0.00671383764871395,0.143532658965324,0.484872649527604,1.3244282105228,8.76617059158598,0.0113259835000286,0.0263840394603291,0.038562541210271,0.0546264444507209,0.108391510720424
2020-02-25,Luxembourg,0.00142898196100196,0.00465551944543276,0.00788994237957621,0.0128498584880655,0.0333028883861724,0.00413295830879418,0.141524495706998,0.482906854102392,1.32252901794147,8.7621664508119,0.000194502276735144,0.000546071520136674,0.000946801417735865,0.00152764760589079,0.00410086930571834
2020-02-25,Norway,0.00223395821641654,0.00589755304599697,0.00909867779119996,0.0135856744342662,0.0297176008967851,0.00532393209464286,0.142553477631052,0.483880470153883,1.32328771468902,8.76419279784613,0.00182014851843913,0.00459397847332769,0.00701385219971575,0.0103505232070653,0.0221140509597115
2020-02-25,Portugal,0.000179305855497372,0.0005872786003962,0.000997656124083113,0.00162839073093406,0.00423841387021737,0.00428272918583455,0.141668878519147,0.482997032197014,1.32258997733945,8.76237907450638,0.000289759862538426,0.000939654927816313,0.00159269308812538,0.00259376689719153,0.00677634758434969
2020-02-26,Belgium,0.000757946153918344,0.00202732327062756,0.00314608114986897,0.00472304068127469,0.0104409574857929,0.00455016441012499,0.141965611450773,0.483226707738041,1.32273836124727,8.76276239513423,0.000894120470888014,0.00229359680714632,0.00349899679548877,0.00515779642837015,0.0110676542840742
2020-02-26,Denmark,0.00134345700551077,0.00413281360127,0.00682686346161155,0.0108581304954186,0.026868670135245,0.00510976357695573,0.142412563814407,0.483659865829882,1.3230864944406,8.7639895226015,-0.00132608453237018,-0.000363973379164193,-0.00013022617497506,-1.91416370446384e-05,8.77784957939052e-05
2020-02-26,Iceland,0.0194442879922226,0.046616838930833,0.0688903906663724,0.0988509485394537,0.200065864437194,0.00933852001624953,0.147096764470259,0.487631896214776,1.32793350956487,8.770560079164,0.00724906427661516,0.0153975548836209,0.0222897319399683,0.0309871412385471,0.060564752182947
2020-02-26,Luxembourg,0.00148443374139421,0.00488140898190197,0.00830723869622952,0.0135815953796151,0.03546452885466,0.00502266481498036,0.142334841882087,0.483515776501854,1.32295866504372,8.76361856413237,-0.000538279798027405,-4.03331129338177e-05,5.40889792294591e-05,0.000114064477756343,0.000298422035145223
2020-02-26,Norway,0.00382767821013493,0.0100528237065076,0.0154736274621892,0.0230551687471726,0.0502216969195726,0.00628054188137662,0.142946843801176,0.484450891466178,1.32379535243606,8.76552284774077,0.00240286098102717,0.00590478591613181,0.00896896680894843,0.0131294079819851,0.0278438712220154
2020-02-26,Portugal,0.00045201318297308,0.00148349182016689,0.00252241680031988,0.00412059375417579,0.0107428025018526,0.00442987932708773,0.141795652353827,0.483076630696117,1.3226442782033,8.7625637628738,0.000274000383028487,0.000821463442811658,0.00135947228196673,0.00215741855943673,0.00532775157007492
2020-02-27,Belgium,0.00158326471044522,0.00416894509358617,0.00642436924283905,0.00958228704104291,0.0209168029653273,0.00490253059433572,0.142320922224198,0.483460353123117,1.3229135752508,8.76322892424172,0.00179156889181078,0.0044820499637683,0.00676740995383848,0.00987665349680532,0.0207767857150674
2020-02-27,Denmark,0.00125600557563823,0.00380071786614835,0.00623230027250261,0.00984533243428535,0.0240413080038887,0.00593329353314593,0.142636136834264,0.484083166077407,1.32347765913757,8.76516936910402,0.00149520406624237,0.00441092302698561,0.00715517422669659,0.0111514524875631,0.0267975628256358
2020-02-27,Iceland,0.0246661016885362,0.0586981325402966,0.086456721466729,0.123676825984681,0.248816142709767,0.014739058354855,0.151706049090108,0.493230457717901,1.33220775342479,8.77962448887874,0.00859267927546753,0.0181402595280212,0.0263228899388418,0.0366465352744719,0.0717152479391752
2020-02-27,Luxembourg,0.00142081691664998,0.0046224368674728,0.00782897441412083,0.0127431879728472,0.0329891396749689,0.00588817881043148,0.142600319253545,0.484029817208632,1.32352933651236,8.76516317202917,0.00142382478013505,0.0044657082636261,0.0074553134428398,0.011938495187814,0.0301700797425053
2020-02-27,Norway,0.00582110210527326,0.0152087394812236,0.0233553179455872,0.0347237600479633,0.0753223473270449,0.00744241664535546,0.144674220366253,0.485523588167042,1.32639844746841,8.7677720493122,0.00190060223804294,0.0043839498743305,0.00662666353335189,0.00957264171487021,0.0202150909778388
2020-02-27,Portugal,0.000679025558361804,0.00219444090887963,0.00370565234921069,0.0060150927871825,0.0154881988637726,0.00465469994338714,0.142116564338485,0.483314705821917,1.32278154393725,8.76303176261904,0.000452123231474777,0.00136965483891992,0.00227214423461995,0.00362100309437311,0.00897310204849933
2020-02-27,Russia,5.55968610860562e-06,1.49286498115102e-05,2.32070706837444e-05,3.48953997495235e-05,7.73830637815098e-05,0.00413295830879418,0.141524495706998,0.482906854102392,1.32252901794147,8.7621664508119,2.66005187162723e-05,7.08217184327938e-05,0.000110499414989196,0.000166473628947334,0.000371855532502882
2020-02-28,Belgium,0.00322752204998319,0.00833776327294162,0.0127394332577248,0.0188523027168797,0.0405232682676721,0.00529837944637819,0.142543162547746,0.483863223939916,1.32327213497266,8.76416538833753,0.00218921880528529,0.00543009326229578,0.00826387748305912,0.0121518955285003,0.0258433146987321
2020-02-28,Denmark,0.00264378394805649,0.00793029461711294,0.0129529890844126,0.0203881748506037,0.049434880779854,0.00642744018961822,0.143169304964283,0.484469888364739,1.32485547021499,8.76622720794005,-0.00112906296254262,-0.000189244857583698,2.26360925521195e-05,0.000128917441002475,0.000372557471626771
2020-02-28,Iceland,0.0306689912708563,0.072680195572844,0.106852180546215,0.15259020924795,0.305956561368888,0.0216829293811424,0.156795570557668,0.49775736351856,1.33757138617125,8.79090836535834,0.00753441771137511,0.0153957733078696,0.0223641836930946,0.0307849473008213,0.0594681857627961
2020-02-28,Luxembourg,0.00271726255317071,0.00874403275895473,0.0147374674149091,0.0238799495152982,0.0612765366719215,0.00652644341588828,0.143315321801943,0.484514373070465,1.32543922945305,8.76660185161899,-4.60198076532554e-05,0.000181416800091253,0.000283776447060799,0.000426093701365352,0.000908490795268247
2020-02-28,Norway,0.00711311567653808,0.018512834619658,0.0283803249421218,0.0421275922319179,0.091098919309158,0.00947052160592888,0.147202360770561,0.487807766349109,1.32791972693808,8.77114761420296,0.00329664293409383,0.0078164154720419,0.0118227334145012,0.0172963980666608,0.0365628101621851
2020-02-28,Portugal,0.00106204433866315,0.00340033800505202,0.00571807976937385,0.00924595859565857,0.0236286170950771,0.00503825273718359,0.142349259559967,0.483544095076751,1.32298348746686,8.76370776550167,0.000644674938293101,0.00193568451664843,0.00320602920985214,0.00509914475517981,0.0126215195545732
