date,numDate,location,iso_code,population,Cases_14,Deaths_14,Tests_14,new_cases,new_deaths,new_tests,PositivePct_14,TestsPer1000_14,Cases_14_pop,Cases_pop,TestsPer1000,PositivePct
2020-03-01,61,Belgium,BEL,11589616,0.0714285714285714,0,82,1,0,82,0.0871080139372822,0.00707529912984175,0.000616315255212696,0.00862841357297774,0.00707529912984175,0.0871080139372822
2020-03-01,61,Denmark,DNK,5792203,0.285714285714286,0,28.8333333333333,1,0,49,0.990916597853014,0.00497795628594739,0.00493273950713201,0.017264588274962,0.0084596482547314,0.583090379008746
2020-03-01,61,Iceland,ISL,341250,0.214285714285714,0,22.5,2,0,22,0.952380952380952,0.0659340659340659,0.0627943485086342,0.586080586080586,0.0644688644688645,0.974025974025974
2020-03-01,61,Norway,NOR,5421242,1.35714285714286,0,172.142857142857,4,0,235,0.788381742738589,0.0317533984173474,0.0250337995821411,0.0737838303473632,0.0433480003290759,0.577507598784195
2020-03-01,61,Portugal,PRT,10196707,0,0,25,0,0,25,0,0.00245177192989855,0,0,0.00245177192989855,0
2020-03-02,62,Belgium,BEL,11589616,0.5,0,199.5,6,0,317,0.25062656641604,0.0172136850780906,0.00431420678648887,0.0517704814378665,0.0273520710263394,0.157728706624606
2020-03-02,62,Denmark,DNK,5792203,0.285714285714286,0,35.4166666666667,0,0,80,0.80672268907563,0.00611454168071573,0.00493273950713201,0,0.0138116706199696,0.357142857142857
2020-03-02,62,Iceland,ISL,341250,0.428571428571429,0,27.6,3,0,48,1.5527950310559,0.0808791208791209,0.125588697017268,0.879120879120879,0.140659340659341,0.892857142857143
2020-03-02,62,Norway,NOR,5421242,1.78571428571429,0,199.5,6,0,391,0.895094880057286,0.0367996853857474,0.0329392099765014,0.110675745521045,0.0721236941645475,0.456704420898794
2020-03-02,62,Portugal,PRT,10196707,0.142857142857143,0,35,2,0,45,0.408163265306122,0.00343248070185796,0.0014010125313706,0.0196141754391884,0.00441318947381738,0.317460317460317
2020-03-03,63,Belgium,BEL,11589616,0.857142857142857,0,312.333333333333,5,0,538,0.27443207806068,0.0269494117262671,0.00739578306255235,0.0431420678648887,0.0464208650226203,0.159320233669676
2020-03-03,63,Denmark,DNK,5792203,0.428571428571429,0,40.5,2,0,63,1.05820105820106,0.00699215825135963,0.00739910926069802,0.0345291765499241,0.0108766906132261,0.680272108843537
2020-03-03,63,Iceland,ISL,341250,0.785714285714286,0,30.5,5,0,45,2.57611241217799,0.0893772893772894,0.230245944531659,1.46520146520147,0.131868131868132,1.74603174603175
2020-03-03,63,Luxembourg,LUX,625976,0.0714285714285714,0,2.83333333333333,0,0,2,2.52100840336134,0.00452626511772549,0.0114107523976273,0,0.00319501067133564,3.57142857142857
2020-03-03,63,Norway,NOR,5421242,2.28571428571429,0,219.555555555556,7,0,380,1.04106419895894,0.0404991246573305,0.0421621887699218,0.129121703107886,0.0700946388299951,0.601503759398496
2020-03-03,63,Portugal,PRT,10196707,0.142857142857143,0,43.6666666666667,0,0,61,0.327153762268266,0.00428242830422279,0.0014010125313706,0,0.00598232350895245,0.234192037470726
2020-03-04,64,Belgium,BEL,11589616,1.57142857142857,0,409.5,10,0,701,0.383743240886098,0.0353333535813439,0.0135589356146793,0.0862841357297774,0.060485179146574,0.224169553698798
2020-03-04,64,Denmark,DNK,5792203,0.785714285714286,0,47.6666666666667,5,0,89,1.64835164835165,0.00822945374439858,0.013565033644613,0.0863229413748102,0.0153654835647162,0.882825040128411
2020-03-04,64,Iceland,ISL,341250,1.85714285714286,0,37.7142857142857,15,0,81,4.92424242424243,0.110518053375196,0.54421768707483,4.3956043956044,0.237362637362637,2.29276895943563
2020-03-04,64,Luxembourg,LUX,625976,0.0714285714285714,0,2.57142857142857,0,0,1,2.77777777777778,0.00410787086314583,0.0114107523976273,0,0.00159750533566782,7.14285714285714
2020-03-04,64,Norway,NOR,5421242,4,0,231.7,24,0,341,1.72637030643073,0.0427392837287101,0.0737838303473632,0.442702982084179,0.0629007153711271,1.17302052785924
2020-03-04,64,Portugal,PRT,10196707,0.357142857142857,0,42.75,3,0,40,0.835421888053467,0.00419253000012651,0.00350253132842649,0.0294212631587825,0.00392283508783767,0.892857142857143
2020-03-05,65,Belgium,BEL,11589616,3.5,0,482.2,27,0,773,0.725839900456242,0.0416062102488987,0.0301994475054221,0.232967166470399,0.0666976369191179,0.452781371280724
2020-03-05,65,Denmark,DNK,5792203,0.785714285714286,0,56.5833333333333,0,0,109,1.38859667578372,0.00976887953224936,0.013565033644613,0,0.0188184012197086,0.72083879423329
2020-03-05,65,Iceland,ISL,341250,2.42857142857143,0,40.75,8,0,62,5.95968448729185,0.119413919413919,0.711669283097855,2.34432234432234,0.181684981684982,3.91705069124424
2020-03-05,65,Luxembourg,LUX,625976,0.0714285714285714,0,2.875,0,0,5,2.48447204968944,0.00459282784004499,0.0114107523976273,0,0.00798752667833911,1.42857142857143
2020-03-05,65,Norway,NOR,5421242,6.21428571428571,0,244.636363636364,31,0,374,2.54021340977863,0.0451255198783533,0.114628450718225,0.571824685192065,0.0689878813747846,1.66157372039725
2020-03-05,65,Portugal,PRT,10196707,0.571428571428571,0,50.2,3,0,80,1.13830392714855,0.00492315803523628,0.00560405012548239,0.0294212631587825,0.00784567017567534,0.714285714285714
2020-03-05,65,Russia,RUS,145934460,0.142857142857143,0,4952,1,0,4952,0.00288483729517655,0.0339330409006893,9.78913019290597e-05,0.000685239113503418,0.0339330409006893,0.00288483729517655
2020-03-06,66,Belgium,BEL,11589616,7.71428571428571,0,588.333333333333,59,0,1119,1.3112100364225,0.0507638331876857,0.0665620475629712,0.509076400805687,0.0965519478816209,0.689391037916507
2020-03-06,66,Denmark,DNK,5792203,1.71428571428571,0,62,13,0,127,2.76497695852535,0.0107040447304765,0.0295964370427921,0.224439647574507,0.0219260271092018,1.34983127109111
2020-03-06,66,Iceland,ISL,341250,3.07142857142857,0,42.5555555555556,9,0,57,7.21745617306975,0.124704924704925,0.900052328623757,2.63736263736264,0.167032967032967,5.38847117794486
2020-03-06,66,Luxembourg,LUX,625976,0.142857142857143,0,3.22222222222222,1,0,6,4.43349753694581,0.00514751719270742,0.0228215047952546,0.159750533566782,0.00958503201400693,2.38095238095238
2020-03-06,66,Norway,NOR,5421242,7.71428571428571,0,254.666666666667,21,0,365,3.02916978309649,0.0469757053211546,0.142297387098486,0.387365109323657,0.0673277451919689,2.11350293542074
2020-03-06,66,Portugal,PRT,10196707,0.928571428571429,0,55.3333333333333,5,0,81,1.67814113597246,0.00542658853817545,0.00910658145390888,0.0490354385979709,0.00794374105287128,1.14638447971781
2020-03-06,66,Russia,RUS,145934460,0.785714285714286,0,4637,9,0,4322,0.016944453002249,0.0317745376931535,0.000538402160609828,0.00616715202153076,0.0296160344856177,0.018179414292325
2020-03-07,67,Belgium,BEL,11589616,12,0,572.142857142857,60,0,475,2.09737827715356,0.0493668519425369,0.103540962875733,0.517704814378664,0.0409849644716443,2.52631578947368
2020-03-07,67,Denmark,DNK,5792203,1.71428571428571,0,70.2307692307692,0,0,108,2.44093256141449,0.012125053150031,0.0295964370427921,0,0.018645755336959,1.58730158730159
2020-03-07,67,Hungary,HUN,9660350,0.285714285714286,0,50,2,0,50,0.571428571428571,0.00517579590801576,0.00295759766172329,0.020703183632063,0.00517579590801576,0.571428571428571
2020-03-07,67,Iceland,ISL,341250,3.57142857142857,0,44.1,7,0,58,8.09847748623259,0.129230769230769,1.0465724751439,2.05128205128205,0.16996336996337,6.1576354679803
2020-03-07,67,Luxembourg,LUX,625976,0.142857142857143,0,3.5,0,0,6,4.08163265306122,0.00559126867483737,0.0228215047952546,0,0.00958503201400693,2.38095238095238
2020-03-07,67,Norway,NOR,5421242,10.5,0,259.307692307692,39,0,315,4.04924354790863,0.0478317869424926,0.193682554661828,0.719392345886791,0.0581047663985485,3.33333333333333
2020-03-07,67,Portugal,PRT,10196707,1.42857142857143,0,58.7142857142857,7,0,79,2.4330900243309,0.00575816150393315,0.014010125313706,0.0686496140371593,0.0077475992984794,1.80831826401447
2020-03-07,67,Russia,RUS,145934460,0.785714285714286,0,4515.33333333333,0,0,4272,0.0174010250785683,0.0309408301050577,0.000538402160609828,0,0.029273414928866,0.0183921883360086
2020-03-08,68,Belgium,BEL,11589616,14.2142857142857,0,561,31,0,483,2.53374076903489,0.0484054001444051,0.122646735787326,0.26748082076231,0.0416752375574825,2.94291629695356
2020-03-08,68,Denmark,DNK,5792203,2.64285714285714,0,81.5714285714286,13,0,229,3.2399299474606,0.0140829712928619,0.0456278404409711,0.224439647574507,0.0395359071496631,1.15408608858391
2020-03-08,68,Hungary,HUN,9660350,0.5,0,46.5,3,0,43,1.0752688172043,0.00481349019445465,0.00517579590801576,0.0310547754480945,0.00445118448089355,1.16279069767442
2020-03-08,68,Iceland,ISL,341250,3.57142857142857,0,43.4545454545455,0,0,37,8.21876867901973,0.127339327339327,1.0465724751439,0,0.108424908424908,9.65250965250965
2020-03-08,68,Norway,NOR,5421242,12.5714285714286,0,269.928571428571,29,0,408,4.65731675046309,0.0497909098004796,0.23189203823457,0.534932770018383,0.0752595069543105,3.0812324929972
2020-03-08,68,Portugal,PRT,10196707,2.14285714285714,0,61.875,10,0,84,3.46320346320346,0.0060681355264989,0.021015187970559,0.0980708771959418,0.00823795368445911,2.55102040816327
2020-03-08,68,Russia,RUS,145934460,1.07142857142857,0,4194.25,4,0,3231,0.0255451766448965,0.0287406415181171,0.000734184764467948,0.00274095645401367,0.0221400757572954,0.033160896670646
2020-03-09,69,Belgium,BEL,11589616,17,0,566.444444444444,39,0,610,3.00117693213025,0.0488751693278228,0.146683030740622,0.336508129346132,0.0526333227951642,2.78688524590164
2020-03-09,69,Denmark,DNK,5792203,6.57142857142857,0,122.785714285714,55,0,578,5.35194880744619,0.0211984480318998,0.113453008664036,0.949552355122913,0.0997893202292806,1.13692535837865
2020-03-09,69,Iceland,ISL,341250,4.14285714285714,0,48,8,0,98,8.63095238095238,0.140659340659341,1.21402407116693,2.34432234432234,0.287179487179487,4.22740524781341
2020-03-09,69,Norway,NOR,5421242,14.6428571428571,0,375.071428571429,29,0,1484,3.90401828223196,0.0691855166346436,0.270101521807312,0.534932770018383,0.273738010588718,0.986715440893338
2020-03-09,69,Portugal,PRT,10196707,2.14285714285714,0,74.4444444444445,0,0,175,2.87846481876333,0.00730083196903122,0.021015187970559,0,0.0171624035092898,1.22448979591837
2020-03-10,70,Belgium,BEL,11589616,19,0,590.2,28,0,804,3.21924771263978,0.0509248969077146,0.163939857886577,0.241595580043377,0.069372445126741,2.36318407960199
2020-03-10,70,Denmark,DNK,5792203,18.8571428571429,0,179.642857142857,172,0,806,10.4970178926441,0.0310145996510925,0.325560807470713,2.96950918329347,0.139152581496194,2.33959588798299
2020-03-10,70,Iceland,ISL,341250,4.92857142857143,0,57.3076923076923,11,0,169,8.60019175455417,0.167934629473091,1.44427001569859,3.22344322344322,0.495238095238095,2.91631445477599
2020-03-10,70,Luxembourg,LUX,625976,0.357142857142857,0,4.9,2,0,21,7.28862973760933,0.00782777614477232,0.0570537619881365,0.319501067133564,0.0335476120490242,1.70068027210884
2020-03-10,70,Norway,NOR,5421242,28.5714285714286,0,491.071428571429,195,0,1686,5.81818181818182,0.0905828274353789,0.527027359624023,3.59696172943396,0.310998844914136,1.6946280291476
2020-03-10,70,Portugal,PRT,10196707,2.92857142857143,0,97.6,11,0,306,3.00058548009368,0.00957171761432392,0.0287207568930972,0.107877964915536,0.0300096884219582,0.957049486461251
2020-03-11,71,Belgium,BEL,11589616,22.3571428571429,0.214285714285714,637.272727272727,47,3,1108,3.50825351538618,0.0549865264968854,0.192906674881574,0.405535437929954,0.0956028223885934,2.01779267663744
2020-03-11,71,Denmark,DNK,5792203,31.7142857142857,0,240.5,180,0,883,13.1868131868132,0.0415213348012837,0.547534085291654,3.10762588949317,0.152446314467915,3.59165183627245
2020-03-11,71,Hungary,HUN,9660350,0.928571428571429,0,57,4,0,78,1.62907268170426,0.00590040733513796,0.00961219240060069,0.041406367264126,0.00807424161650458,1.19047619047619
2020-03-11,71,Iceland,ISL,341250,6.07142857142857,0,63.8571428571429,16,0,149,9.50782997762864,0.18712715855573,1.77917320774464,4.68864468864469,0.436630036630037,4.07478427612656
2020-03-11,71,Luxembourg,LUX,625976,0.5,0,8.1,2,0,34,6.17283950617284,0.0129397932189094,0.0798752667833911,0.319501067133564,0.0543151814127059,1.47058823529412
2020-03-11,71,Norway,NOR,5421242,42.6428571428572,0,629.428571428571,198,0,2085,6.77485247389923,0.116104127325172,0.786588334238854,3.65229960219448,0.384598215685631,2.04522096608428
2020-03-11,71,Portugal,PRT,10196707,4.21428571428571,0,141.454545454545,18,0,580,2.97925082629453,0.0138725713560805,0.0413298696754326,0.176527578952695,0.0568811087736462,0.726600985221675
2020-03-11,71,Russia,RUS,145934460,1.28571428571429,0,4627.8,0,0,6362,0.027782408179141,0.0317114956947112,0.000881021717361537,0,0.0435949124010874,0.020209278304217
2020-03-12,72,Belgium,BEL,11589616,22.3571428571429,0.214285714285714,704,0,0,1438,3.17573051948052,0.0607440315537633,0.192906674881574,0,0.12407658717942,1.55473872441884
2020-03-12,72,Canada,CAN,37742157,7.42857142857143,0.0714285714285714,4162,9,0,4162,0.178485618178074,0.110274566448335,0.0196824241618502,0.0238460138883954,0.110274566448335,0.178485618178074
2020-03-12,72,Denmark,DNK,5792203,44,0,280.857142857143,173,0,676,15.6663275686673,0.0484888293551077,0.75964188409833,2.98677377156843,0.116708616738743,6.50887573964497
2020-03-12,72,Hungary,HUN,9660350,0.928571428571429,0,73,0,0,121,1.2720156555773,0.007556662025703,0.00961219240060069,0,0.0125254260973981,0.76741440377804
2020-03-12,72,Iceland,ISL,341250,7.35714285714286,0,80.2857142857143,18,0,253,9.16370106761566,0.23526949241235,2.15593929879644,5.27472527472528,0.741391941391941,2.90796160361378
2020-03-12,72,Luxembourg,LUX,625976,1.35714285714286,0,25.1,12,0,171,5.40694365395561,0.0400973839252623,0.216804295554919,1.91700640280139,0.273173412399197,0.793650793650794
2020-03-12,72,Norway,NOR,5421242,50.0714285714286,0,827.142857142857,104,0,3017,6.05354058721934,0.152574420611155,0.9236154477411,1.91837958903144,0.556514540394987,1.65964297551967
2020-03-12,72,Portugal,PRT,10196707,4.21428571428571,0,207.833333333333,0,0,938,2.02772367968839,0.0203823973105566,0.0413298696754326,0,0.0919904828097934,0.449284191288456
2020-03-13,73,Belgium,BEL,11589616,39.8571428571429,0.214285714285714,844,245,0,2524,4.72241029113067,0.0728238105559321,0.343903912408684,2.11396132537955,0.217781158581958,1.57912610369029
2020-03-13,73,Denmark,DNK,5792203,57.3571428571429,0,327.214285714286,187,0,710,17.5289238157607,0.0564921992054294,0.990247456056752,3.2284780074179,0.122578576752231,8.0784708249497
2020-03-13,73,Greece,GRC,10423056,13.2857142857143,0.0714285714285714,520,91,0,520,2.55494505494506,0.0498893990399745,0.127464673371363,0.873064483199553,0.0498893990399745,2.55494505494505
2020-03-13,73,Hungary,HUN,9660350,1.35714285714286,0,84,6,0,128,1.6156462585034,0.00869533712546647,0.0140485888931856,0.0621095508961891,0.0132500375245203,1.06026785714286
2020-03-13,73,Iceland,ISL,341250,9.5,0,104.857142857143,31,0,357,9.05994550408719,0.30727367870225,2.78388278388278,9.08424908424908,1.04615384615385,2.66106442577031
2020-03-13,73,Luxembourg,LUX,625976,2.42857142857143,0,43,15,0,183,5.64784053156146,0.0686927294337163,0.387965581519328,2.39625800350173,0.292343476427211,1.32708821233411
2020-03-13,73,Norway,NOR,5421242,70.7142857142857,0,1096,294,0,4054,6.45203336809176,0.202167695151775,1.30439271506946,5.4231115305312,0.747799120570526,1.74430897173867
2020-03-13,73,Portugal,PRT,10196707,8,0,311.153846153846,53,0,1551,2.57107540173053,0.0305151306351988,0.0784567017567534,0.519775649138492,0.152107930530906,0.515796260477112
2020-03-13,73,Slovenia,SVN,2078932,10.0714285714286,0,1197,52,0,1197,0.841389187253849,0.57577640827117,0.48445204419522,2.50128431329163,0.57577640827117,0.841389187253849
2020-03-14,74,Belgium,BEL,11589616,49.1428571428572,0.285714285714286,938.785714285714,130,1,2171,5.23472570950316,0.0810023139926046,0.424024895586335,1.12169376448711,0.187322858669347,2.26360465881424
2020-03-14,74,Denmark,DNK,5792203,59.5,0.0714285714285714,363.571428571429,32,1,583,16.3654223968566,0.0627691102282549,1.02724300236024,0.552466824798786,0.100652549643029,10.2058319039451
