date,location,I.pct.2.5.,I.pct.25.,I.pct.50.,I.pct.75.,I.pct.97.5.,SP.pct.2.5.,SP.pct.25.,SP.pct.50.,SP.pct.75.,SP.pct.97.5.,dI.pct.2.5.,dI.pct.25.,dI.pct.50.,dI.pct.75.,dI.pct.97.5.
2020-02-23,Belgium,0.000105790234197725,0.000253893804539643,0.000347989370488024,0.000461983668386302,0.000688959705099496,0,0,0,0,0,0.000411817853465498,0.000896362293112636,0.00119043689131342,0.00153295024408693,0.00219301808622756
2020-02-23,Denmark,0.000986241091308767,0.00242919225929077,0.00336074033528831,0.00449929097230284,0.00678980285777562,0,0,0,0,0,-0.000454432373763581,-0.000225850038738414,-0.000126318085954087,-5.36493497643776e-05,2.73761215941433e-05
2020-02-23,Iceland,0.00409228273757821,0.00832934678624735,0.0107585889448682,0.0135410975453631,0.0187306473004083,0,0,0,0,0,0.00389723033520815,0.00730976076680047,0.00923708136282392,0.0114016206221471,0.0153627985260884
2020-02-23,Norway,0.00224002873967997,0.00481198562994032,0.00633730028886269,0.00811680105582873,0.0115074133876982,0,0,0,0,0,0.000761876136016744,0.00142175786809726,0.00178792501775871,0.00218722084547509,0.00292822178286021
2020-02-23,Portugal,0,0,0,0,0,0,0,0,0,0,0.000329143583162255,0.00083326348527062,0.00116425256834561,0.00157258402258779,0.00240307698718201
2020-02-24,Belgium,0.000503507758598207,0.00113163815182683,0.00151480468443998,0.00196875232105752,0.00284934779890551,1.0756725753835e-05,1.88050247783943e-05,2.27999133386164e-05,2.73114767693639e-05,3.51247523956667e-05,0.000263463808782812,0.000498021808507821,0.000628522526755331,0.000773721012144183,0.00103829644077797
2020-02-24,Denmark,0.000902051154250569,0.00218834929488109,0.00301103240740862,0.0040113495031112,0.00601164992884351,0.000100322252736264,0.000179749597417786,0.000220150060032335,0.000265648622459185,0.000345537843831985,0.000477616173301272,0.00104187450316938,0.00138729102216501,0.00180374359187964,0.00261628757191582
2020-02-24,Iceland,0.00749028047029378,0.0150173516280549,0.0192920785839799,0.0241633716669959,0.0331945133733414,0.000421658389873172,0.000611848545397041,0.000707937466347464,0.000806664628029305,0.000966507520948117,0.00656163279135508,0.0122756849190194,0.0154915383216107,0.0191246829794314,0.0257651141578711
2020-02-24,Norway,0.00276469781368353,0.00587475506218271,0.00770667290298098,0.00983596630414992,0.0138755812439261,0.000231436189078336,0.000355134501092751,0.000416145497037951,0.000482099400580691,0.000590128528719655,0.000922136132602736,0.00172625931167493,0.00217419215035508,0.00266434855787532,0.00358212677289206
2020-02-24,Portugal,0.000329143583162255,0.00083326348527062,0.00116425256834561,0.00157258402258779,0.00240307698718201,0,0,0,0,0,-0.000180031618715241,-9.07440464779553e-05,-5.24248676642029e-05,-2.44016708185507e-05,6.86900658014653e-06
2020-02-25,Belgium,0.000710594253543671,0.00154508232715647,0.00204373908846214,0.00262789678266836,0.00374629510998983,6.22317662834699e-05,0.000102524626293526,0.000122292821512516,0.000143697056456474,0.000180694552941988,0.000532327351245948,0.00103919096126873,0.0013308583343329,0.00166501884740613,0.00228794912355473
2020-02-25,Denmark,0.00127658430092172,0.00306644371416706,0.00420421911410929,0.005583013122928,0.0083293066698251,0.000192100590777799,0.000342076315946071,0.000417478620678978,0.000502619643364823,0.000651633856625633,0.00105916393602211,0.0023377065411278,0.00313649946989026,0.0040856116640535,0.00593689835281549
2020-02-25,Iceland,0.0131496050727094,0.0261700620660108,0.0335302606565798,0.0418965882579649,0.0573621118806355,0.00118897490972437,0.00171662705596321,0.00197669577556373,0.00224496007702159,0.00268445472409166,0.016776297568766,0.0313115783340407,0.0394639096893562,0.0484997082239874,0.0649599669788663
