date,location,I.pct.2.5.,I.pct.25.,I.pct.50.,I.pct.75.,I.pct.97.5.,SP.pct.2.5.,SP.pct.25.,SP.pct.50.,SP.pct.75.,SP.pct.97.5.,dI.pct.2.5.,dI.pct.25.,dI.pct.50.,dI.pct.75.,dI.pct.97.5.,Itot.pct.2.5.,Itot.pct.25.,Itot.pct.50.,Itot.pct.75.,Itot.pct.97.5.
2020-02-23,Belgium,1.85584262255217e-05,7.34919750390128e-05,0.000131283973101658,0.000211712243935177,0.000636142881495086,0.0279542173150876,0.235602359849436,0.665637718812304,1.67094989196762,13.2279551241881,8.51154147747007e-05,0.000294354257934347,0.000496754805921436,0.000761447903738527,0.0020488513906789,1.85584262255217e-05,7.34919750390128e-05,0.000131283973101658,0.000211712243935177,0.000636142881495086
2020-02-23,Canada,0.000142003124792501,0.000656324435273977,0.00125137503403094,0.00212925892766497,0.00723956061280265,0.0279542173150876,0.235602359849436,0.665637718812304,1.67094989196762,13.2279551241881,0.000169805867265715,0.00067499065949838,0.00122688593973213,0.00197788942787759,0.00594732013299238,0.000142003124792501,0.000656324435273977,0.00125137503403094,0.00212925892766497,0.00723956061280265
2020-02-23,Denmark,0.000563249971173984,0.00230392572364648,0.00417225878034306,0.00680441045378573,0.0209821027085568,0.0279542173150876,0.235602359849436,0.665637718812304,1.67094989196762,13.2279551241881,-0.00486098949476041,-0.00127460259388815,-0.000736468828868632,-0.000342514654129491,-2.63040135204256e-05,0.000563249971173984,0.00230392572364648,0.00417225878034306,0.00680441045378573,0.0209821027085568
2020-02-23,Iceland,0,0,0,0,0,0.0279542173150876,0.235602359849436,0.665637718812304,1.67094989196762,13.2279551241881,0,0,0,0,0,0,0,0,0,0
2020-02-23,Slovenia,0,0,0,0,0,0.0279542173150876,0.235602359849436,0.665637718812304,1.67094989196762,13.2279551241881,0,0,0,0,0,0,0,0,0,0
2020-02-24,Belgium,0.000100640701810943,0.000359469182483356,0.000614811923937718,0.000956570464960886,0.00264663492434125,0.0279589484480425,0.235612031209706,0.665644739520625,1.67096598601793,13.2279575023522,6.90306638795356e-05,0.000192974174310791,0.000309895252952292,0.000443431132963263,0.0010048338765839,0.000100640701810943,0.000359469182483356,0.000614811923937718,0.000956570464960886,0.00264663492434125
2020-02-24,Denmark,0.000424432097263403,0.00169462447962872,0.00303772752349922,0.00491271382481549,0.0148587427606451,0.0280998437581579,0.235911010537907,0.665859940140688,1.67147055724237,13.2280284806773,0.000162653954450085,0.000500103187358532,0.000823545756435805,0.00125471247612438,0.00319311812793805,0.000424432097263403,0.00169462447962872,0.00303772752349922,0.00491271382481549,0.0148587427606451
2020-02-24,Iceland,0,0,0,0,0,0.0279542173150876,0.235602359849436,0.665637718812304,1.67094989196762,13.2279551241881,0,0,0,0,0,0,0,0,0,0
2020-02-24,Portugal,0,0,0,0,0,0.0279542173150876,0.235602359849436,0.665637718812304,1.67094989196762,13.2279551241881,0,0,0,0,0,0,0,0,0,0
2020-02-24,Slovenia,0,0,0,0,0,0.0279542173150876,0.235602359849436,0.665637718812304,1.67094989196762,13.2279551241881,0,0,0,0,0,0,0,0,0,0
2020-02-25,Belgium,0.00015169162235591,0.000514348228509562,0.000860624042865085,0.00131505363736714,0.0034902441971772,0.027983377872767,0.235656547781789,0.665677892531162,1.67103698408935,13.2279696769892,0.00013384816429328,0.000388027579249592,0.000625122936277557,0.000914071537178368,0.00218479723701453,0.00015169162235591,0.000514348228509562,0.000860624042865085,0.00131505363736714,0.0034902441971772
2020-02-25,Denmark,0.000510279411485171,0.00200557254609337,0.00357134879182279,0.00574422750599927,0.0171564235506629,0.0282084376063753,0.236135040782484,0.666022232231839,1.67184464951609,13.2280830972849,0.000342331312088957,0.00115297730190872,0.00199902040527141,0.00309197481188367,0.00836463221981718,0.000510279411485171,0.00200557254609337,0.00357134879182279,0.00574422750599927,0.0171564235506629
2020-02-25,Iceland,0,0,0,0,0,0.0279542173150876,0.235602359849436,0.665637718812304,1.67094989196762,13.2279551241881,0,0,0,0,0,0,0,0,0,0
