date,numDate,location,areaCode,population,Cases_14,meannew_casesCumul,Tests_14,new_cases,new_tests,PositivePct_14,TestsPer1000_14,Cases_14_pop,Cases_pop,TestsPer1000,PositivePct,CumulPosPct
2020-04-20,111,England,E92000001,56287000,3574.28571428571,70828.7857142857,12749.0714285714,2401,12542,28.0356552578059,0.226501171293042,6.35010875386095,4.26563860216391,0.222822321317533,28.4985306512974,0.12583506975729
2020-04-21,112,England,E92000001,56287000,3582.07142857143,74410.8571428572,13143.8571428571,3087,16444,27.2528177203908,0.233514970470218,6.36394092520729,5.48439248849646,0.292145610887061,21.7834555374083,0.132199010682497
2020-04-22,113,England,E92000001,56287000,3455.78571428571,77866.6428571429,13337,3020,16233,25.9112672586467,0.236946364169346,6.13958056795657,5.3653596745252,0.288396965551548,21.2886448240357,0.138338591250454
2020-04-23,114,England,E92000001,56287000,3404.78571428571,81271.4285714286,13508.7142857143,3084,16947,25.2043654360677,0.239997055904814,6.04897350060532,5.47906266100521,0.301081954980724,20.0907872442657,0.144387564751059
2020-04-24,115,England,E92000001,56287000,3314.85714285714,84586.2857142857,13800.7857142857,3004,17489,24.0193363731879,0.24518602366951,5.88920557652236,5.3369339279052,0.310711176648249,18.9539547307287,0.150276770327581
2020-04-25,116,England,E92000001,56287000,3242.35714285714,87828.6428571429,13964.7142857143,2826,14835,23.2182132517672,0.248098393691515,5.76040141215048,5.02069749675769,0.263559969442322,21.856131734797,0.156037171739732
2020-04-26,117,England,E92000001,56287000,3133.78571428571,90962.4285714286,14273.6428571429,2152,14699,21.955052018956,0.253586847000957,5.56751241722905,3.82326292039014,0.261143780979622,21.3197204863305,0.161604684156961
2020-04-27,118,England,E92000001,56287000,3081.28571428571,94043.7142857143,14492.5,2264,13097,21.2612435003327,0.257475083056478,5.47424043613217,4.02224314673015,0.232682502176346,23.5266527776263,0.167078924593093
2020-04-28,119,England,E92000001,56287000,2948.07142857143,96991.7857142857,15056,1989,19526,19.5807082131471,0.26748627569421,5.23757071538975,3.53367562669888,0.346900705313838,15.0981841061735,0.172316495308483
2020-04-29,120,England,E92000001,56287000,2820.57142857143,99812.3571428571,16025.9285714286,1403,27283,17.6000499191043,0.28471811557604,5.01105304701162,2.49258265674134,0.484712278145931,10.3382011823166,0.177327548355494
2020-04-30,121,England,E92000001,56287000,2775.28571428571,102587.642857143,17403.7857142857,2484,34807,15.9464484328122,0.309197251839425,4.93059803202465,4.41309716275517,0.618384351626486,7.97335511329823,0.182258146387519
2020-05-01,122,England,E92000001,56287000,2669.28571428571,105256.928571429,18745.9285714286,2501,33408,14.239282434662,0.333041884830042,4.74227746066714,4.44329951853892,0.593529589425622,7.9899596332786,0.187000423848186
2020-05-02,123,England,E92000001,56287000,2575,107831.928571429,19447,2228,23664,13.2411168817813,0.345497184074475,4.57476859665642,3.95828521683515,0.420416792509816,10.881507775524,0.191575192444843
2020-05-03,124,England,E92000001,56287000,2461.57142857143,110293.5,20147.9285714286,2019,21097,12.2174913408326,0.357949945305818,4.37325035722534,3.58697390161138,0.374811235276352,11.6678742407519,0.195948442802068
2020-05-04,125,England,E92000001,56287000,2396.14285714286,112689.642857143,20850.7142857143,1485,22381,11.4918981877976,0.370435700707344,4.25700935765427,2.63826460816885,0.397622896938902,10.7061474337289,0.200205452159722
2020-05-05,126,England,E92000001,56287000,2307.21428571429,114996.857142857,21624,1842,27270,10.669692405264,0.384173965569314,4.09901804273506,3.27251407962762,0.484481318954643,8.46063177746346,0.204304470202457
2020-05-06,127,England,E92000001,56287000,2206.57142857143,117203.428571429,22407.5714285714,1611,27203,9.84743677200946,0.398094967373842,3.92021502046908,2.86211736280136,0.483290990814931,8.11150030721402,0.208224685222926
2020-05-07,128,England,E92000001,56287000,2138.64285714286,119342.071428571,23184.2142857143,2133,27820,9.22456474386821,0.411892875543452,3.79953249798862,3.78950734627889,0.494252669355269,7.68742939303687,0.212024217720915
2020-05-08,129,England,E92000001,56287000,2045.07142857143,121387.142857143,23876,1694,27174,8.5653854438408,0.424183203936966,3.63329264052344,3.00957592339261,0.482775774157443,7.52583877445878,0.215657510361438
2020-05-09,130,England,E92000001,56287000,1939.57142857143,123326.714285714,24440.5,1349,22738,7.93589095383249,0.434212162666335,3.44586037374781,2.39664576189884,0.40396539165349,8.53008808413857,0.219103370735186
2020-05-10,131,England,E92000001,56287000,1857.78571428571,125184.5,24929.7142857143,1007,21548,7.45209388681321,0.44290358849671,3.30055912428396,1.78904542789632,0.382823742604864,8.6216155294492,0.22240392985947
2020-05-11,132,England,E92000001,56287000,1759.71428571429,126944.214285714,25479.6428571429,891,20796,6.90635381186662,0.452673669890789,3.1263245255819,1.58295876490131,0.369463641693464,8.46179210287693,0.225530254385052
2020-05-12,133,England,E92000001,56287000,1693.85714285714,128638.071428571,25942.5,1067,26006,6.52927490741888,0.460896832305861,3.00932212208351,1.89564197772132,0.462024979124842,6.51333208819943,0.228539576507136
2020-05-13,134,England,E92000001,56287000,1675.5,130313.571428571,25787.5714285714,1146,25114,6.4973159827824,0.458144357108594,2.97670865386324,2.03599410165758,0.446177625384192,6.67157760611611,0.231516285160999
2020-05-14,135,England,E92000001,56287000,1583,131896.571428571,25169.8571428571,1189,26159,6.28926891009087,0.447169988502801,2.81237230621636,2.11238829569883,0.46474319114538,6.05145456630605,0.234328657467215
2020-05-15,136,England,E92000001,56287000,1483.78571428571,133380.357142857,24878.9285714286,1112,29335,5.96402578200141,0.442001324842834,2.63610729704144,1.97558939009007,0.521168298186082,5.05807299909908,0.236964764764257
2020-05-16,137,England,E92000001,56287000,1405.78571428571,134786.142857143,25009.6428571429,1136,25494,5.62097476687563,0.444323606821164,2.49753178226893,2.01822801002008,0.452928740206442,5.51418260879311,0.239462296546526
2020-05-17,138,England,E92000001,56287000,1317.85714285714,136104,24900.8571428571,788,19574,5.29241678427593,0.442390909852313,2.34131707651348,1.39996802103505,0.347753477712438,6.73269205505846,0.241803613623039
2020-05-18,139,England,E92000001,56287000,1270.07142857143,137374.071428571,24952.7142857143,816,23107,5.0899129210106,0.443312208604372,2.25642053861714,1.44971307762005,0.410521079467728,5.49647911269931,0.244060034161656
2020-05-19,140,England,E92000001,56287000,1199.71428571429,138573.785714286,25048.5,857,28611,4.78956538600829,0.445013946381935,2.13142339388187,1.52255405333381,0.508305647840532,4.19319242848655,0.246191457555538
2020-05-20,141,England,E92000001,56287000,1143.5,139717.285714286,25306.6428571429,824,30817,4.51857643250078,0.449600136037502,2.0315525787482,1.46392595093005,0.547497645992858,3.71061427134374,0.248223010134286
2020-05-21,142,England,E92000001,56287000,1052.14285714286,140769.428571429,25510.2857142857,854,30671,4.12438680196223,0.453218073698824,1.86924664157418,1.51722422584256,0.544903796613783,3.43041588843812,0.25009225677586
2020-05-22,143,England,E92000001,56287000,1008.5,141777.928571429,25603.5714285714,1083,28480,3.93890361277724,0.454875396247294,1.79171034164194,1.92406772434132,0.505978289836019,3.54108146067416,0.251883967117502
2020-05-23,144,England,E92000001,56287000,982.071428571429,142760,25804.2857142857,979,25548,3.80584620494934,0.458441304640249,1.74475709945712,1.73930037131132,0.453888109154867,3.84402469301483,0.25362872421696
2020-05-24,145,England,E92000001,56287000,951.857142857143,143711.857142857,25687.3571428571,584,19911,3.70554719803795,0.456363940925207,1.69107812258096,1.03753975163004,0.353740650594276,4.7805592027379,0.25531980233954
2020-05-25,146,England,E92000001,56287000,923.5,144635.357142857,25619.4285714286,494,19845,3.60468617567025,0.455157115700403,1.64069856272319,0.877644926892533,0.352568088546201,4.65356512975561,0.256960500902264
2020-05-26,147,England,E92000001,56287000,882.428571428572,145517.785714286,25369.7857142857,492,22511,3.47826576608283,0.450721937823755,1.56773068635488,0.874091708565033,0.399932488851778,3.91998832316899,0.258528231588619
2020-05-27,148,England,E92000001,56287000,844.071428571429,146361.857142857,25657.9285714286,609,29148,3.28970994763523,0.455841110228447,1.49958503485961,1.08195498072379,0.517846039049869,2.89581250367582,0.260027816623478
2020-05-28,149,England,E92000001,56287000,796.214285714286,147158.071428571,25904.3571428571,519,29609,3.073669349613,0.460219182810545,1.41456159630871,0.922060155986285,0.526036207294757,2.68909549702552,0.261442378219787
2020-05-29,150,England,E92000001,56287000,756.785714285714,147914.857142857,25961.7857142857,560,30139,2.91499869313414,0.461239464073156,1.34451243499514,0.994901131700037,0.535452235862633,2.51098481796249,0.262786890654782
2020-05-30,151,England,E92000001,56287000,726.714285714286,148641.571428571,25913.8571428571,715,24823,2.80434626813012,0.460387960681101,1.29108725942808,1.2702755520813,0.441007692717679,2.92758444069728,0.26407797791421
2020-05-31,152,England,E92000001,56287000,693.285714285714,149334.857142857,26039.4285714286,320,21332,2.66244596107003,0.462618874188153,1.23169775309701,0.568514932400021,0.378986266811164,3.24997990945863,0.265309675667307
2020-06-01,153,England,E92000001,56287000,656,149990.857142857,26048.9285714286,294,23240,2.51833774353209,0.462787652058709,1.16545561142004,0.52232309414252,0.412883969655516,2.82271944922547,0.266475131278727
2020-06-02,154,England,E92000001,56287000,626.5,150617.357142857,26207.2857142857,444,30828,2.39055660639626,0.465601039570162,1.11304564108942,0.78881446870503,0.547693073000871,2.0322434150772,0.267588176919817
2020-06-03,155,England,E92000001,56287000,600.642857142857,151218,26252,462,31443,2.28798894233909,0.466395437667668,1.06710760414102,0.820793433652531,0.558619219357933,1.91025938092058,0.268655284523958
2020-06-04,156,England,E92000001,56287000,570.428571428572,151788.428571429,26268.8571428571,431,30907,2.17150128887004,0.466694923212414,1.01342862726486,0.765718549576279,0.549096594240233,1.84562905305779,0.269668713151222
2020-06-05,157,England,E92000001,56287000,525.285714285714,152313.714285714,26339.5,451,29469,1.99428886002283,0.467949970685949,0.933227413586999,0.80125073285128,0.523548954465507,1.78250267835934,0.270601940564809
2020-06-06,158,England,E92000001,56287000,485.5,152799.214285714,26492.7857142857,422,27694,1.83257436660654,0.470673258732669,0.862543749000657,0.749729067102528,0.492014141808943,1.75308731133097,0.27146448431381
2020-06-07,159,England,E92000001,56287000,460.071428571429,153259.285714286,26752,228,23540,1.71976461038961,0.475278483486418,0.817367115979584,0.405066889335015,0.418213797146766,1.9544240805923,0.27228185142979
2020-06-08,160,England,E92000001,56287000,431.357142857143,153690.642857143,27122.7142857143,92,25035,1.59039076367199,0.481864627457749,0.766353052849047,0.163448043065006,0.444774104144829,1.72301634854061,0.273048204482639
2020-06-09,161,England,E92000001,56287000,442.714285714286,154133.357142857,28028.1428571429,651,35187,1.57953485527302,0.49795055442896,0.786530256923065,1.15657256560129,0.625135466448736,1.25817570612523,0.273834734739562
2020-06-10,162,England,E92000001,56287000,403.714285714286,154537.071428571,28395.4285714286,63,34290,1.42175802946148,0.504475786086105,0.717242499536813,0.111926377316254,0.609199282249898,1.17735283089614,0.274551977239099
2020-06-11,163,England,E92000001,56287000,388.357142857143,154925.428571429,28504.0714285714,304,31130,1.36246200417484,0.506405945041865,0.689958858807794,0.54008918578002,0.553058432675396,1.24753338534257,0.275241936097906
2020-06-12,164,England,E92000001,56287000,376.357142857143,155301.785714286,28553.9285714286,392,30837,1.31805731010244,0.507291711610649,0.668639548842793,0.696430792190026,0.547852967825608,1.22047262333282,0.275910575646749
2020-06-13,165,England,E92000001,56287000,351.857142857143,155653.642857143,28964.9285714286,372,30577,1.21476958587849,0.514593575273661,0.625112624330916,0.660898608915025,0.543233783999858,1.15072486789791,0.27653568827108
2020-06-14,166,England,E92000001,56287000,349.857142857143,156003.5,29129.2142857143,292,23632,1.201052453477,0.517512290328394,0.621559406003416,0.518769875815019,0.419848277577416,1.48043814682271,0.277157247677084
2020-06-15,167,England,E92000001,56287000,344.5,156348,29479.8571428571,219,28149,1.16859453670545,0.523741843460429,0.612041856911898,0.389077406861265,0.500097713504006,1.22384454154677,0.277769289533995
2020-06-16,168,England,E92000001,56287000,330.785714285714,156678.785714286,29799.2857142857,252,35300,1.11004578249718,0.529416840732065,0.587676931237611,0.447705509265017,0.627143034803774,0.937070012140834,0.278356966465233
2020-06-17,169,England,E92000001,56287000,315.785714285714,156994.571428571,30060.2857142857,252,35097,1.05050802672724,0.534053790649452,0.56102779378136,0.447705509265017,0.623536518201361,0.89975130149504,0.278917994259014
2020-06-18,170,England,E92000001,56287000,305.071428571429,157299.642857143,30267.3571428571,281,33806,1.00792225476291,0.53773264062496,0.541992695598324,0.499227175013769,0.600600493897348,0.902417998495618,0.279459986954613
2020-06-19,171,England,E92000001,56287000,295.928571428571,157595.571428571,30628.8571428571,323,34530,0.966175688659621,0.544155082751917,0.525749411815466,0.573844759891272,0.613463144242898,0.857018741467047,0.279985736366428
2020-06-20,172,England,E92000001,56287000,288.928571428571,157884.5,30665.2142857143,324,28203,0.942203008061717,0.544801007083595,0.513313147669216,0.575621369055022,0.501057082452431,1.02446041707822,0.280499049514097
2020-06-21,173,England,E92000001,56287000,288,158172.5,30640,215,23187,0.939947780678851,0.54435304777302,0.511663439160019,0.381970970206264,0.411942366798728,1.24207530081511,0.281010712953257
2020-06-22,174,England,E92000001,56287000,294.142857142857,158466.642857143,30987,178,29893,0.94924599716932,0.550517881571233,0.522576895451627,0.316236431147512,0.531081777319808,0.983985739614148,0.281533289848709
2020-06-23,175,England,E92000001,56287000,262.642857142857,158729.285714286,31194.7142857143,210,38095,0.841946666788788,0.554208152605651,0.4666137067935,0.373087924387514,0.676799260930588,0.689441809011306,0.281999903555503
2020-06-24,176,England,E92000001,56287000,265.785714285714,158995.071428571,31307.5714285714,107,35870,0.848950276747295,0.556213182947598,0.472197335593857,0.190097180521257,0.637269707037149,0.740969373531403,0.282472100891096
2020-06-25,177,England,E92000001,56287000,262.714285714286,159257.785714286,31497,261,33782,0.834093042874832,0.559578588306359,0.466740607448053,0.463694991738767,0.600174107698047,0.777675346972606,0.282938841498544
2020-06-26,178,England,E92000001,56287000,247.214285714286,159505,31881.5714285714,175,36221,0.775414368354311,0.566410919547523,0.439203165409927,0.310906603656262,0.643505605201912,0.682516456514966,0.283378044663954
2020-06-27,179,England,E92000001,56287000,234.357142857143,159739.357142857,32075.3571428571,192,33290,0.730645466590952,0.569853734305562,0.416361047590283,0.341108959440013,0.591433190612397,0.703986611165944,0.283794405711545
2020-06-28,180,England,E92000001,56287000,223.642857142857,159963,32085.7857142857,142,23778,0.697015367285469,0.57003900926121,0.397325949407247,0.252278501252509,0.422442126956491,0.940545281953306,0.284191731660952
2020-06-29,181,England,E92000001,56287000,215.071428571429,160178.071428571,32358.9285714286,99,31973,0.664643231609735,0.574891690291338,0.382097870860818,0.175884307211257,0.568035247925809,0.672665776034243,0.284573829531813
2020-06-30,182,England,E92000001,56287000,211.071428571429,160389.142857143,32701.2857142857,196,40093,0.645452996605638,0.580974038664091,0.374991434205818,0.348215396095013,0.712295912022314,0.526454564565956,0.284948820966019
2020-07-01,183,England,E92000001,56287000,205.714285714286,160594.857142857,33201.6428571429,177,42102,0.619590682905106,0.589863429515569,0.365473885114299,0.314459821983762,0.747987990122053,0.488609295791853,0.285314294851133
2020-07-02,184,England,E92000001,56287000,223,160817.857142857,33603.7857142857,523,39436,0.663615706563674,0.597007936366936,0.396183843516265,0.929166592641285,0.700623589816476,0.56547317172127,0.285710478694649
2020-07-03,185,England,E92000001,56287000,235.785714285714,161053.642857143,33979,502,39783,0.693915990128357,0.603674027750635,0.418899060681355,0.891857800202534,0.706788423614689,0.592679572394526,0.28612937775533
2020-07-04,186,England,E92000001,56287000,254,161307.642857143,34404.2142857143,579,34156,0.738281647389543,0.611228423716209,0.451258727592517,1.02865670581129,0.606818625970473,0.743646797048835,0.286580636482923
2020-07-05,187,England,E92000001,56287000,273.785714285714,161581.428571429,34806.0714285714,492,28813,0.786603322490945,0.618367854541394,0.486410208903858,0.874091708565033,0.511894398351307,0.95021592435954,0.287067046691827
2020-07-06,188,England,E92000001,56287000,284.714285714286,161866.142857143,35078.5714285714,331,33708,0.81164732233761,0.623209114512613,0.505826009050555,0.588057633201272,0.598859416916873,0.844649002356371,0.287572872700877
2020-07-07,189,England,E92000001,56287000,310.571428571429,162176.714285714,35303.9285714286,572,41250,0.879707843117419,0.627212830163778,0.551764045998949,1.01622044166504,0.732851280046902,0.752900432900433,0.288124636746876
2020-07-08,190,England,E92000001,56287000,346.214285714286,162522.928571429,35836.2857142857,606,43323,0.966099803072704,0.636670735947656,0.615087472621184,1.07662515323254,0.769680388011441,0.799146609686046,0.288739724219498
2020-07-09,191,England,E92000001,56287000,371.642857142857,162894.571428571,36243.2142857143,617,39479,1.02541362422522,0.643900266237573,0.660264105642257,1.09616785403379,0.701387531756889,0.941368467141663,0.28939998832514
2020-07-10,192,England,E92000001,56287000,393.428571428571,163288,36596.2857142857,480,41164,1.07505055157822,0.650172965592157,0.698968805281098,0.852772398600032,0.731323396166077,0.955758846148507,0.290098957130421
2020-07-11,193,England,E92000001,56287000,437.285714285714,163725.285714286,37075.2142857143,806,39995,1.17945566252387,0.658681654479974,0.776885807176994,1.43194698598255,0.710554835041839,1.09335095458361,0.290875842937598
2020-07-12,194,England,E92000001,56287000,471.071428571429,164196.357142857,37344.8571428572,615,27553,1.26140910586273,0.663472154189371,0.836909816780835,1.09261463570629,0.489509122888056,1.70969197028065,0.291712752754379
2020-07-13,195,England,E92000001,56287000,499.5,164695.857142857,39646.6428571429,497,64198,1.25987968716501,0.704365890119261,0.887416277293158,0.882974754383783,1.14054755094427,0.778061621857379,0.292600169031672
2020-07-14,196,England,E92000001,56287000,512.071428571429,165207.928571429,43952.6428571429,372,100377,1.16505264594848,0.780866680710339,0.909750792494588,0.660898608915025,1.7833069802974,0.510148169970639,0.293509919824166
2020-07-15,197,England,E92000001,56287000,535.571428571429,165743.5,49275.4285714286,506,116621,1.08689349661379,0.875431779477119,0.951501107842714,0.898964236857534,2.07189937285697,0.459240984532313,0.294461420932009
2020-07-16,198,England,E92000001,56287000,540.857142857143,166284.357142857,55697.3571428572,597,129343,0.97106428491734,0.989524350966602,0.960891756279679,1.06063567075879,2.29791959066925,0.418157258496512,0.295422312688289
2020-07-17,199,England,E92000001,56287000,550.357142857143,166834.714285714,62698.5,635,137799,0.87778358789627,1.11390729653384,0.977769543335305,1.12814681898129,2.44814966155595,0.39939124584151,0.296400082231624
2020-07-18,200,England,E92000001,56287000,565.857142857143,167400.571428571,67920.5,796,107264,0.833116868776206,1.20668182706486,1.00530698537343,1.41418089434505,1.90566205340487,0.527536864984658,0.297405389216998
2020-07-19,201,England,E92000001,56287000,578.714285714286,167979.285714286,72064.7857142857,672,86833,0.80304725807235,1.28030958683685,1.02814910319307,1.19388135804004,1.5426830351591,0.666468146573636,0.298433538320191
2020-07-20,202,England,E92000001,56287000,593.285714285714,168572.571428571,74733.7142857143,535,71073,0.793866222167849,1.32772601641079,1.054036836722,0.950485902606286,1.26268943095208,0.834755412443142,0.299487575156913
2020-07-21,203,England,E92000001,56287000,580.928571428571,169153.5,79480.2142857143,399,107701,0.730909669342685,1.41205277036819,1.03208302348424,0.708867056336277,1.91342583545046,0.53939013697976,0.300519658180397
2020-07-22,204,England,E92000001,56287000,574.714285714286,169728.214285714,84516.2857142857,519,113828,0.680004191922436,1.50152407686119,1.02104266653807,0.922060155986285,2.02227867891343,0.504897112937314,0.301540700846935
2020-07-23,205,England,E92000001,56287000,580.785714285714,170309,89541.9285714286,702,109838,0.648618723710441,1.59081010839854,1.03182922217513,1.24717963295255,1.9513919732798,0.528765740714247,0.30257253006911
2020-07-24,206,England,E92000001,56287000,595.642857142857,170904.642857143,95183.0714285714,688,120140,0.62578654817821,1.69103116933877,1.05822455832227,1.22230710466005,2.13441824932933,0.495790625222954,0.303630754627432
2020-07-25,207,England,E92000001,56287000,588.785714285714,171493.428571429,100759.857142857,710,118070,0.584345523089553,1.79010885538148,1.04604209548513,1.26139250626255,2.0976424396397,0.498675120086148,0.304676796722918
2020-07-26,208,England,E92000001,56287000,596.357142857143,172089.785714286,105082,721,88063,0.5675159807171,1.86689644145185,1.05949356486781,1.2809352070638,1.56453532787322,0.677193762257864,0.305736290287785
2020-07-27,209,England,E92000001,56287000,604.857142857143,172694.642857143,105426.357142857,616,69019,0.573724786902706,1.87301432200787,1.07459474275968,1.09439124487004,1.22619787872866,0.876363237452213,0.306810885030545
2020-07-28,210,England,E92000001,56287000,617.357142857143,173312,106522.571428571,547,115724,0.579555238460528,1.89248976546221,1.09680235730656,0.971805212571286,2.05596318865813,0.533473733069323,0.307907687387852
2020-07-29,211,England,E92000001,56287000,631.214285714286,173943.214285714,107000.785714286,700,123316,0.589915561367707,1.90098576428457,1.12142108428995,1.24362641462505,2.19084335637003,0.511867304903083,0.309029108472142
2020-07-30,212,England,E92000001,56287000,646.571428571429,174589.785714286,107163.071428571,812,131615,0.603352834098633,1.90386894715603,1.14870472501897,1.44260664096505,2.33828415086965,0.491259680561812,0.31017781319716
2020-07-31,213,England,E92000001,56287000,659.357142857143,175249.142857143,106132.714285714,814,123374,0.621257213004204,1.88556352773668,1.17141994218406,1.44615985929255,2.19187378968501,0.53443767962224,0.311349233139345
2020-08-01,214,England,E92000001,56287000,654.071428571429,175903.214285714,106752.357142857,722,115939,0.612699753033222,1.8965721595192,1.1620292937471,1.28271181622755,2.05978289836019,0.564151345596761,0.312511262433092
2020-08-02,215,England,E92000001,56287000,654.357142857143,176557.571428571,108090.285714286,676,105564,0.605380158386111,1.92034192112363,1.16253689636531,1.20098779469505,1.87545969762112,0.619867703816777,0.313673799329457
2020-08-03,216,England,E92000001,56287000,677.285714285714,177234.857142857,110922.928571429,856,110730,0.610591266394105,1.97066691369994,1.20327200647701,1.52077744417006,1.96723932702045,0.611655119918463,0.314877071335934
2020-08-04,217,England,E92000001,56287000,692.857142857143,177927.714285714,111989.5,617,122633,0.618680450271805,1.98961571943788,1.23093634916969,1.09616785403379,2.17870911578162,0.564984256160367,0.316108007685104
2020-08-05,218,England,E92000001,56287000,713.214285714286,178640.928571429,113073.071428571,804,128998,0.630755206967934,2.00886654873366,1.26710303571746,1.42839376765505,2.29179028905431,0.552887863156239,0.317375110720821
2020-08-06,219,England,E92000001,56287000,722.071428571429,179363,115319.214285714,826,141284,0.626150145961304,2.04877172856458,1.2828387168821,1.46747916925756,2.51006449091264,0.511077990835076,0.318657949437703
2020-08-07,220,England,E92000001,56287000,729.785714285714,180092.785714286,116451.142857143,796,135987,0.626688322999958,2.06888167529168,1.29654398757389,1.41418089434505,2.4159575035088,0.536658441090482,0.319954493425277
2020-08-08,221,England,E92000001,56287000,727.571428571429,180820.357142857,117156.785714286,679,127949,0.621023719740641,2.08141819095503,1.29261006728273,1.2063176221863,2.27315365892657,0.568641746767406,0.32124710349256
2020-08-09,222,England,E92000001,56287000,746.642857142857,181567,120028.5,988,128267,0.622054642974674,2.13243733011175,1.32649254204853,1.75528985378507,2.2788032760673,0.582100506866815,0.322573596034608
2020-08-10,223,England,E92000001,56287000,752.571428571429,182319.571428571,123317.642857143,699,115067,0.610270688877214,2.19087254352058,1.33702529637648,1.2418498054613,2.04429086645229,0.654028894966783,0.323910621330985
2020-08-11,224,England,E92000001,56287000,787.428571428572,183107,124047.214285714,1035,125938,0.634781341896893,2.20383417637668,1.39895281579862,1.83879048448132,2.23742604864356,0.625250973835198,0.325309574146784
2020-08-12,225,England,E92000001,56287000,803.5,183910.5,125882.142857143,925,149005,0.638295457769456,2.23643368552495,1.42750546307318,1.64336347646881,2.64723648444579,0.539243649541962,0.326737079609857
