date,numDate,location,iso_code,population,Cases_14,meannew_casesCumul,Deaths_14,Tests_14,new_cases,new_deaths,new_tests,PositivePct_14,TestsPer1000_14,Cases_14_pop,Cases_pop,TestsPer1000,PositivePct,CumulPosPct
2020-04-29,120,Canada,CAN,37742157,1761.14285714286,42038.7857142857,177.5,21759.9285714286,1715,244,23754,8.09351396242766,0.576541732138642,4.66624855898633,4.54399042428868,0.629375793227716,7.41408965708031,0.11138416311046
2020-04-29,120,Denmark,DNK,5792203,166.428571428571,8175.57966200466,9.57142857142857,10127.7142857143,157,9,16058,1.64329844556662,1.74850817309309,2.8733207629044,2.71054035916904,2.77234758519341,1.03642154333399,0.141148016773664
2020-04-29,120,Greece,GRC,10423056,27.4285714285714,2404.30712343212,2.64285714285714,1973.91666666667,10,1,2297,1.38955062752927,0.189379838951903,0.263152874057008,0.0959411519999509,0.220376826143887,1.19410411095217,0.0230671995183766
2020-04-29,120,Hungary,HUN,9660350,82,2207.5,11.8571428571429,2355.28571428571,78,9,3128,3.4815309031358,0.243809563244159,0.848830528914584,0.807424161650458,0.323797792005466,2.62148337595908,0.0228511389338896
2020-04-29,120,Iceland,ISL,341250,5,1754.18131868132,0.142857142857143,729.214285714286,2,0,840,0.685669507297483,2.13689167974882,1.46520146520147,0.586080586080586,2.46153846153846,0.595238095238095,0.514045807672181
2020-04-29,120,India,IND,1380004385,1481.42857142857,22620.9285714286,48.1428571428572,39720.9,1738,71,54031,3.72959467541917,0.0287831694100015,0.10734955537323,0.125941628801419,0.0391527741413662,2.74181224006324,0.00163919251397368
2020-04-29,120,Ireland,IRL,4937796,550.428571428571,17076.3001887002,53.2857142857143,4822.35714285714,376,31,8159,11.4140980255654,0.976621379833663,11.1472521632844,7.61473337497134,1.65235663846785,6.74627492865022,0.345828385552991
2020-04-29,120,Luxembourg,LUX,625976,28.2857142857143,3633.63275058275,1.42857142857143,909.714285714286,28,0,1885,3.10929648241206,1.45327342536181,4.51865794946041,4.4730149398699,3.01129755773384,1.50056839712012,0.580474770691329
2020-04-29,120,Norway,NOR,5421242,69.2857142857143,7273.84065934066,4.07142857142857,2842.85714285714,50,1,3955,2.43718592964824,0.524392222825903,1.27804134708826,0.92229787934204,0.729537622559554,1.75185118295106,0.134172956295636
2020-04-29,120,Portugal,PRT,10196707,458.142857142857,21955.8072871573,26.7142857142857,13301.7857142857,183,25,14774,3.4442207007652,1.30451779327245,4.49304718810551,1.79469705268573,1.44889913969284,3.10100756154635,0.215322528019657
2020-04-29,120,Russia,RUS,145934460,5350.64285714286,61748.9285714286,55.2857142857143,134635.357142857,5841,105,194591,3.97417362770871,0.922574127747875,3.66646976810197,4.00248166197346,1.33341364335744,2.74968670552228,0.0423127810740716
2020-04-29,120,Slovenia,SVN,2078932,12.1428571428571,1400.23793706294,2,1147.35714285714,10,3,1370,1.05833281454274,0.551897389071477,0.584091117114804,0.481016214094545,0.658992213309526,0.886339937434828,0.0673537151317569
2020-04-30,121,Belgium,BEL,11589616,979.285714285714,43112.8571428572,195.5,15720.4285714286,660,93,24870,6.22938305934953,1.35642359258741,8.44968214896606,5.69475295816531,2.14588645559956,3.93761847320352,0.371995561741279
2020-04-30,121,Canada,CAN,37742157,1689.14285714286,43727.9285714286,175.785714285714,22849,1592,179,27778,7.39263362572917,0.605397301484385,4.47548044787916,4.21809490114728,0.735993970879831,6.08086563878918,0.115859643558339
2020-04-30,121,Denmark,DNK,5792203,163,8338.57966200466,9.35714285714286,10887.4285714286,150,9,15935,1.49713955807484,1.87966971658773,2.81412788881881,2.58968824124431,2.7511121416152,1.02290555381236,0.143962144662483
2020-04-30,121,Greece,GRC,10423056,27.4285714285714,2431.7356948607,2.5,2060.5,15,1,3040,1.33116095261206,0.197686743695899,0.263152874057008,0.143911727999926,0.291661102079851,0.902255639097744,0.0233303523924336
2020-04-30,121,Hungary,HUN,9660350,80.2142857142857,2287.71428571429,12.1428571428571,2461.57142857143,48,12,2651,3.25866171435204,0.25481182654577,0.830345543528813,0.496876407169513,0.274420699042995,3.02581236191195,0.0236814844774184
2020-04-30,121,Iceland,ISL,341250,4.14285714285714,1758.32417582418,0.142857142857143,685.642857142857,0,0,722,0.604229607250755,2.00920983778127,1.21402407116693,0,2.11575091575092,0.573802928373566,0.515259831743348
2020-04-30,121,India,IND,1380004385,1530.92857142857,24151.8571428571,50.4285714285714,42828.9,1801,75,59437,3.57452227684711,0.0310353361667036,0.110936500497321,0.130506831686625,0.0430701529981008,2.57571642483398,0.001750129014471
2020-04-30,121,Ireland,IRL,4937796,524.357142857143,17600.6573315573,53.2857142857143,5149.07142857143,359,42,8218,10.183528236714,1.04278739513974,10.619254883295,7.27045021706041,1.66430528924241,6.38059312310955,0.356447640436286
2020-04-30,121,Luxembourg,LUX,625976,24.2857142857143,3657.91846486847,1.5,981.428571428571,15,1,1962,2.4745269286754,1.56783737943399,3.87965581519328,2.39625800350173,3.13430546858027,1.23780399009757,0.584354426506522
2020-04-30,121,Norway,NOR,5421242,60.1428571428572,7333.98351648352,4.14285714285714,2937.78571428571,28,3,4439,2.04721729193513,0.541902706849411,1.10939259200857,0.516486812431543,0.818816057279863,1.35487400637209,0.135282348887645
2020-04-30,121,Portugal,PRT,10196707,443.142857142857,22398.9501443001,25.7142857142857,13513.5,540,16,16438,3.27926042211757,1.32528079898736,4.34594087231159,5.29582736858086,1.61208907934689,2.69584412424174,0.219668468891968
2020-04-30,121,Russia,RUS,145934460,5611.42857142857,67360.3571428572,60.0714285714286,143270.571428571,7099,101,225499,3.91666517099514,0.981745993568424,3.84517033977347,4.86451246676076,1.54520734855907,2.48844942612986,0.0461579514138451
2020-04-30,121,Slovenia,SVN,2078932,11.5,1411.73793706294,2.14285714285714,1160.85714285714,11,2,1382,0.990647304947083,0.558391107961753,0.553168646208726,0.529117835503999,0.664764407878661,0.832127351664255,0.0679068837779657
2020-05-01,122,Belgium,BEL,11589616,921,44033.8571428572,181.428571428571,16595.5,513,109,23551,5.54969720707421,1.43192837450352,7.9467689007125,4.42637616293758,2.03207768057199,3.91066196764469,0.379942330641991
2020-05-01,122,Canada,CAN,37742157,1680.64285714286,45408.5714285714,181.214285714286,24047.5,1886,202,30676,6.98884647943802,0.637152243312432,4.45295921254012,4.99706468816819,0.812778135600464,5.47868971555241,0.120312602770879
2020-05-01,122,Denmark,DNK,5792203,160.071428571429,8498.65109057609,8.85714285714286,11577.3571428571,153,8,14432,1.38262495141378,1.9987830438362,2.76356730887071,2.64148200606919,2.49162537984252,1.10914238200824,0.146725711971353
2020-05-01,122,Greece,GRC,10423056,27.7142857142857,2459.44998057498,2.28571428571429,2046,21,0,2081,1.35455941907555,0.1962955969919,0.265894049828435,0.201476419199897,0.199653537311898,1.33177730486717,0.0235962464422621
2020-05-01,122,Hungary,HUN,9660350,78.5714285714286,2366.28571428571,11.9285714285714,2481.5,88,11,3380,3.16628767162718,0.256874750914822,0.813339356973904,0.910940079810773,0.349883803381865,2.32459847844463,0.0244948238343923
2020-05-01,122,Iceland,ISL,341250,3.14285714285714,1761.46703296703,0.0714285714285714,636.5,1,0,867,0.49377174278981,1.86520146520147,0.920983778126635,0.293040293040293,2.54065934065934,0.362497940352612,0.516180815521475
2020-05-01,122,India,IND,1380004385,1636.07142857143,25787.9285714286,52.6428571428572,46857.5,2394,69,72453,3.49158924093566,0.0339546022529486,0.118555523906645,0.173477709637857,0.0525020070860137,2.25811412718787,0.00186868453837765
2020-05-01,122,Ireland,IRL,4937796,489.5,18090.1573315573,52.5,5373.35714285714,221,33,7451,9.10976112300105,1.08820962689774,9.91332975278849,4.4756810528422,1.50897282917318,6.56958797476849,0.366360970189075
2020-05-01,122,Luxembourg,LUX,625976,23,3680.91846486847,1.42857142857143,1007.14285714286,18,2,1392,2.28368794326241,1.60891608806545,3.67426227203599,2.87550960420208,2.22372742724961,1.65229885057471,0.588028688778558
2020-05-01,122,Norway,NOR,5421242,60.4285714285714,7394.41208791209,3.5,2822.07142857143,45,0,1512,2.14128426434483,0.520558098784638,1.11466286560481,0.830068091407836,0.278902878713033,3.99659863945578,0.136397011753249
2020-05-01,122,Portugal,PRT,10196707,452.071428571429,22851.0215728716,25,13367.2857142857,306,18,12673,3.38192388667429,1.31094143572878,4.43350415552225,3.00096884219582,1.24285222670417,3.56720136172515,0.224101973047491
2020-05-01,122,Russia,RUS,145934460,5887.35714285714,73247.7142857143,64,150973.285714286,7933,96,221711,3.89960191632768,1.03452800465555,4.03424738944944,5.43600188742262,1.51925049093956,2.65541950686125,0.0501921988032945
2020-05-01,122,Slovenia,SVN,2078932,9.28571428571429,1421.02365134865,1.85714285714286,1126.64285714286,5,1,771,0.824193241615419,0.541933481779518,0.446657913087792,0.240508107047272,0.370863501066894,1.20437279970354,0.0683535416910535
2020-05-02,123,Belgium,BEL,11589616,881,44914.8571428572,165.142857142857,17036.2142857143,485,62,16482,5.17133669032775,1.46995502575014,7.60163235779339,4.18478058289421,1.42213512509819,5.34522509404199,0.387543962999785
2020-05-02,123,Canada,CAN,37742157,1683.57142857143,47092.1428571429,181.571428571429,25519,1583,148,34244,6.59732524225647,0.676140476019958,4.46071862975778,4.19424888725888,0.907314332882458,4.91639828457957,0.124773321400637
2020-05-02,123,Denmark,DNK,5792203,154.857142857143,8653.50823343323,9.21428571428571,12211.5,96,15,11149,1.26812547891039,2.10826519719699,2.67354481286555,1.65740047439636,1.92482894677552,1.38897787117358,0.149399256784219
2020-05-02,123,Greece,GRC,10423056,27.5,2486.94998057498,2.35714285714286,1988.58333333333,8,3,956,1.38289402003101,0.190786975847902,0.263838167999865,0.0767529215999607,0.091719741311953,2.8765690376569,0.0238600846102619
2020-05-02,123,Hungary,HUN,9660350,79.1428571428572,2445.42857142857,11.6428571428571,2546.42857142857,79,12,3220,3.10799438990182,0.263595891601088,0.819254552297351,0.817775753466489,0.333321256476215,2.45785270629991,0.0253140783866896
2020-05-02,123,Iceland,ISL,341250,2.71428571428571,1764.18131868132,0.0714285714285714,546,0,0,404,0.497121925693354,1.6,0.795395081109367,0,1.18388278388278,0.671852899575672,0.516976210602584
2020-05-02,123,India,IND,1380004385,1712.64285714286,27500.5714285714,57.2857142857143,50528.4,2442,100,73709,3.38946583929603,0.036614666264267,0.124104160519958,0.176955959455158,0.0534121491215407,2.32351932212194,0.00199278869889761
2020-05-02,123,Ireland,IRL,4937796,458.428571428572,18548.5859029859,51.0714285714286,6075,343,21,12076,7.5461493239271,1.23030599076997,9.28407272047228,6.94641900961482,2.44562553819558,3.7961955235887,0.375645042909547
2020-05-02,123,Luxembourg,LUX,625976,19.6428571428571,3700.56132201132,1.42857142857143,1019,10,0,694,1.92766017103603,1.62785793704551,3.13795690934751,1.59750533566782,1.10866870295347,2.83038287361054,0.591166645687905
2020-05-02,123,Norway,NOR,5421242,55.2142857142857,7449.62637362637,3.35714285714286,2849.14285714286,26,1,1555,1.93792619334136,0.525551683017076,1.01848037247342,0.479594897257861,0.286834640475374,3.55075792374828,0.137415492125723
2020-05-02,123,Portugal,PRT,10196707,393.214285714286,23244.2358585859,24,13209.2857142857,-161,16,10583,2.97680203320175,1.29544623713182,3.85628699259757,-1.57894112285466,1.03788409336465,3.71552759816957,0.227958260040088
2020-05-02,123,Russia,RUS,145934460,6232.92857142857,79480.6428571429,64.9285714285714,153584.714285714,9623,53,154481,4.05830007264488,1.05242253464819,4.27104644881584,6.59405598924339,1.05856423493122,4.03475415839396,0.0544632452521103
2020-05-02,123,Slovenia,SVN,2078932,8.71428571428571,1429.73793706294,1.71428571428571,1115.92857142857,5,2,535,0.780899955194265,0.536779736628505,0.419171272282389,0.240508107047272,0.257343674540581,1.62883845126836,0.0687727129633358
2020-05-03,124,Belgium,BEL,11589616,815,45729.8571428572,154.357142857143,17481.2142857143,389,79,13430,4.66214752979729,1.5083514661499,7.03215706197686,3.35645287988834,1.15879594285091,6.06850335070737,0.394576120061762
2020-05-03,124,Canada,CAN,37742157,1776.5,48868.6428571429,180.285714285714,26690.8571428571,2578,140,32322,6.65583720482134,0.707189500135277,4.70693818585938,6.83055820047593,0.856389845445241,5.496256419776,0.129480259586496
2020-05-03,124,Denmark,DNK,5792203,152.928571428571,8806.43680486181,9.21428571428571,12721.5714285714,116,9,9001,1.2021201334067,2.19632692924806,2.64024882119241,2.0026922398956,1.55398559062933,1.69901756947641,0.152039505605411
2020-05-03,124,Greece,GRC,10423056,27.9285714285714,2514.87855200355,2.21428571428571,1922.15384615385,6,1,1125,1.45298314619589,0.184413654321136,0.267949931657006,0.0575646911999705,0.107933795999945,2.48253968253968,0.0241280345419189
2020-05-03,124,Hungary,HUN,9660350,77.2857142857143,2522.71428571429,10.7857142857143,2546.92857142857,56,5,2459,3.03446728552598,0.263647649560168,0.80003016749615,0.579689141697765,0.254545642756215,3.14297333410794,0.0261141085541858
2020-05-03,124,Iceland,ISL,341250,2,1766.18131868132,0.0714285714285714,523.857142857143,1,0,71,0.381783474229615,1.53511250654108,0.586080586080586,0.293040293040293,0.208058608058608,2.8169014084507,0.517562291188665
2020-05-03,124,India,IND,1380004385,1777.85714285714,29278.4285714286,59.4285714285714,54590.8,2806,68,70087,3.25669736083212,0.0395584250263089,0.128829818381856,0.203332687236353,0.0507875197802361,2.53664323320608,0.00212161851727946
2020-05-03,124,Ireland,IRL,4937796,446.785714285714,18995.3716172716,49.5,6609.71428571429,330,17,9799,6.75953142560733,1.33859606304397,9.04828215434,6.68314365356527,1.98448862609958,4.55950315629875,0.384693325063887
2020-05-03,124,Luxembourg,LUX,625976,19.5714285714286,3720.13275058275,1.64285714285714,1022.28571428571,12,4,237,1.91447736165456,1.63310688314842,3.12654615694988,1.91700640280139,0.378608764553274,8.2579867389994,0.594293191844855
2020-05-03,124,Norway,NOR,5421242,54.9285714285714,7504.55494505495,3.28571428571429,2857.5,38,0,1260,1.92225971753531,0.527093238043976,1.01321009887718,0.700946388299951,0.232419065594194,4.359410430839,0.1384287022246
2020-05-03,124,Portugal,PRT,10196707,362.571428571429,23606.8072871573,23.5,13133.4285714286,92,20,8440,2.76067613722888,1.28800686059024,3.55576980461857,0.902252070202664,0.827718203533749,4.29587000677048,0.231514029844707
2020-05-03,124,Russia,RUS,145934460,6559.57142857143,86040.2142857143,65.6428571428571,160708.857142857,10633,58,203244,4.08164898014333,1.10123994800719,4.49487491067663,7.28614749388184,1.39270738384889,3.22743669115518,0.058958120162787
2020-05-03,124,Slovenia,SVN,2078932,7.78571428571429,1437.52365134865,1.57142857142857,1121.57142857143,0,2,616,0.694179085466819,0.539494042408039,0.37450548097361,0,0.29630598788224,1.2639146567718,0.0691472184443095
2020-05-04,125,Belgium,BEL,11589616,734.571428571429,46464.4285714286,149.714285714286,18287.1428571429,361,80,23199,4.01687368174361,1.57789031639554,6.33818608460736,3.11485729984496,2.00170566479511,3.16639264007685,0.400914306146369
2020-05-04,125,Canada,CAN,37742157,1735.64285714286,50604.2857142857,187.142857142857,27484.7142857143,1453,242,34119,6.3149386931957,0.72822319841747,4.59868485296921,3.8498064644265,0.90400238650907,5.08702733709328,0.134078944439465
2020-05-04,125,Denmark,DNK,5792203,154.071428571429,8960.50823343323,9.21428571428571,13520.7142857143,147,9,17830,1.13952136932749,2.33429565326255,2.65997977922094,2.53789447641942,3.07827608942573,0.864113452447721,0.154699485384632
2020-05-04,125,Greece,GRC,10423056,27.6428571428571,2542.52140914641,2.14285714285714,1900.5,6,2,1619,1.45450445371519,0.182336159375907,0.265208755885578,0.0575646911999705,0.15532872508792,1.70740315891644,0.0243932432978045
2020-05-04,125,Hungary,HUN,9660350,75.0714285714286,2597.78571428571,10.8571428571429,2564.35714285714,37,11,1948,2.92749505584803,0.265451784133819,0.777108785617794,0.383008897193166,0.201649008576294,3.85376943385157,0.0268912173398036
2020-05-04,125,Iceland,ISL,341250,1.85714285714286,1768.03846153846,0,536.714285714286,0,0,868,0.346020761245675,1.57278911564626,0.54421768707483,0,2.54358974358974,0.21395655036208,0.51810650887574
2020-05-04,125,India,IND,1380004385,1992.71428571429,31271.1428571429,69.5714285714286,55153.7272727273,3932,175,60783,3.61301834753724,0.0399663420437083,0.144399127087867,0.284926630867191,0.0440455122177021,3.27840726142883,0.00226601764436733
2020-05-04,125,Ireland,IRL,4937796,437.142857142857,19432.5144744145,45.1428571428572,7109.07142857143,266,16,8617,6.14908517286767,1.43972562426059,8.85299548913842,5.38701882378292,1.74511057159915,5.07302839901192,0.393546320553026
2020-05-04,125,Luxembourg,LUX,625976,19.2857142857143,3739.41846486847,1.5,1029.78571428571,4,0,1036,1.87278906846084,1.64508817316593,3.08090314735937,0.639002134267128,1.65501552775186,1.861555432984,0.597374094992215
2020-05-04,125,Norway,NOR,5421242,53.4285714285714,7557.98351648352,2.35714285714286,2925.5,57,3,4729,1.82630563761994,0.539636489203028,0.985541162496923,1.05141958244993,0.872309334281702,1.129806966136,0.139414243387097
2020-05-04,125,Portugal,PRT,10196707,332.928571428571,23939.7358585859,23.4285714285714,13190.5714285714,242,20,11889,2.52398899646934,1.29361091071573,3.26505970435918,2.37331522814179,1.16596465898255,2.80030760727203,0.234779089549066
2020-05-04,125,Russia,RUS,145934460,7010.5,93050.7142857143,67.9285714285714,165553.785714286,10581,76,157114,4.23457547029386,1.13443929359992,4.80386880521571,7.25051505997966,1.07660658078976,4.46204666675153,0.0637619889680027
2020-05-04,125,Slovenia,SVN,2078932,7.42857142857143,1444.95222277722,1.42857142857143,1133.28571428571,0,1,1338,0.655489726459095,0.545128803773146,0.357326330470233,0,0.643599694458501,0.555199658338672,0.0695045447747797
2020-05-05,126,Belgium,BEL,11589616,682.357142857143,47146.7857142857,144.142857142857,19047.3571428571,242,92,21521,3.58242425833355,1.64348474900783,5.88765963304688,2.08807608466061,1.85692088504054,3.17065723180681,0.406801965779416
2020-05-05,126,Canada,CAN,37742157,1700.92857142857,52305.2142857143,185.5,27999.0714285714,1258,170,28573,6.07494636301714,0.741851384608766,4.50670737082825,3.33314283017794,0.75705794981458,5.95292258925759,0.138585651810293
2020-05-05,126,Denmark,DNK,5792203,152,9112.50823343323,9.5,13968.7857142857,151,10,16018,1.08814039465543,2.41165334058315,2.62421741779423,2.60695282951927,2.76544174988342,0.948932450992633,0.157323702802427
2020-05-05,126,Greece,GRC,10423056,17.2142857142857,2559.7356948607,1.78571428571429,2006,10,0,2799,0.858139866115938,0.192457950911901,0.165155840228487,0.0959411519999509,0.268539284447863,0.615015566784056,0.024558399138033
2020-05-05,126,Hungary,HUN,9660350,69.0714285714286,2666.85714285714,10.7142857142857,2536.07142857143,30,12,1599,2.7235600619631,0.262523762448713,0.714999234721605,0.310547754480945,0.165521953138344,4.31966407576164,0.0276062165745252
2020-05-05,126,Iceland,ISL,341250,1.5,1769.53846153846,0,513.928571428571,0,0,318,0.29186935371786,1.50601779173208,0.43956043956044,0,0.931868131868132,0.471698113207547,0.5185460693153
2020-05-05,126,India,IND,1380004385,2094.28571428571,33365.4285714286,74.8571428571429,57617,2963,127,84713,3.63483991579866,0.0417513166090411,0.15175935214769,0.214709462680439,0.0613860368277018,2.47221290036442,0.00241777699651502
2020-05-05,126,Ireland,IRL,4937796,424.5,19857.0144744145,43.5,7377.28571428572,211,20,7512,5.75414883522782,1.49404424854443,8.59695297254079,4.27316154818871,1.52132651895704,5.65095846645367,0.402143273525566
2020-05-05,126,Luxembourg,LUX,625976,15.8571428571429,3755.27560772561,1.28571428571429,1067.21428571429,12,0,1276,1.48584432099592,1.70488051572949,2.53318703227326,1.91700640280139,2.03841680831214,1.24272279444693,0.599907282024488
2020-05-05,126,Norway,NOR,5421242,54.5714285714286,7612.55494505495,2.35714285714286,2977.92857142857,51,1,4316,1.83252980259528,0.549307441252129,1.00662225688188,0.940743836928881,0.796127529448049,1.26439825235006,0.140420865643979
2020-05-05,126,Portugal,PRT,10196707,308.785714285714,24248.5215728716,22.2857142857143,13278.2142857143,178,11,16157,2.32550633422093,1.30220612259569,3.02828858655755,1.74566161408776,1.58453116285483,1.91115748149851,0.237807378135623
2020-05-05,126,Russia,RUS,145934460,7329.07142857143,100379.785714286,71.0714285714286,170085.142857143,10102,95,173374,4.30906033616777,1.16548992511531,5.02216640851751,6.92228552461153,1.18802646064542,4.22731864557052,0.0687841553765202
2020-05-05,126,Slovenia,SVN,2078932,7.21428571428571,1452.16650849151,1.5,1131.21428571429,6,1,1449,0.63774704805203,0.54413241304395,0.347018840168207,0.288609728456727,0.696992494222995,0.497880311544908,0.0698515636149479
2020-05-06,127,Belgium,BEL,11589616,635.142857142857,47781.9285714286,148.357142857143,19416.9285714286,272,323,20762,3.27107788858765,1.67537290031254,5.48027524935129,2.34692849184995,1.79143122602164,3.05916027908129,0.412282241028767
2020-05-06,127,Canada,CAN,37742157,1645.07142857143,53950.2857142857,182.928571428571,28062.5,1479,159,22013,5.86216990136812,0.743531960825662,4.35871068145742,3.91869494899298,0.583247004139165,7.47318143175137,0.142944362491751
2020-05-06,127,Denmark,DNK,5792203,144.857142857143,9257.36537629038,8.71428571428571,14179.1428571429,117,3,14525,1.02162129485965,2.4479706352044,2.50089893011593,2.01995682817056,2.50768144693824,0.997295303663634,0.159824601732542
2020-05-06,127,Greece,GRC,10423056,18.2142857142857,2577.94998057498,1.85714285714286,2147.14285714286,21,1,3302,0.848303393213573,0.205999359222752,0.174749955428482,0.201476419199897,0.316797683903838,0.551613740590119,0.0247331490934615
2020-05-06,127,Hungary,HUN,9660350,67.3571428571429,2734.21428571429,10.5714285714286,2573.78571428571,46,10,3178,2.6170454860822,0.266427791362188,0.697253648751265,0.47617322353745,0.328973587913481,2.11948215409512,0.0283034702232764
2020-05-06,127,Iceland,ISL,341250,1,1770.53846153846,0,513.571428571429,0,0,620,0.19471488178025,1.50497121925693,0.293040293040293,0,1.81684981684982,0.161290322580645,0.51883910960834
2020-05-06,127,India,IND,1380004385,2258.35714285714,35623.7857142857,78.8571428571429,59710.6923076923,3587,92,84835,3.7821653971448,0.0432684801271065,0.16364854832379,0.259926710305344,0.0614744423438915,2.66205828120132,0.00258142554483881
2020-05-06,127,Ireland,IRL,4937796,398.357142857143,20255.3716172716,43.2857142857143,7552.42857142857,265,36,7815,5.27455690695519,1.5295140932166,8.06750912466094,5.36676687331757,1.58268992886705,5.09734027968193,0.410210782650227
2020-05-06,127,Luxembourg,LUX,625976,14.0714285714286,3769.34703629704,1.28571428571429,1088.14285714286,11,2,1433,1.29316003675988,1.73831402025454,2.24791822233258,1.7572558692346,2.28922514601199,0.981955936596551,0.602155200246821
2020-05-06,127,Norway,NOR,5421242,47,7659.55494505495,2.07142857142857,3044.92857142857,41,1,4284,1.54355016538037,0.561666232835312,0.866960006581518,0.756284261060473,0.79022482302026,1.09710550887021,0.14128782565056
2020-05-06,127,Portugal,PRT,10196707,300,24548.5215728716,21.7142857142857,13295.5714285714,480,15,15774,2.25639042001096,1.3039083528213,2.94212631587825,4.70740210540521,1.54697001688879,1.90186382655002,0.240749504451502
2020-05-06,127,Russia,RUS,145934460,7709.28571428572,108089.071428571,73.1428571428571,171541.142857143,10559,86,169461,4.49413218653084,1.17546700660792,5.28270410860171,7.23543979948259,1.16121305413403,4.54929789998036,0.0740668594851219
2020-05-06,127,Slovenia,SVN,2078932,6.78571428571429,1458.95222277722,1.42857142857143,1102.5,3,1,1055,0.615484288953677,0.530320376039236,0.326403859564155,0.144304864228363,0.507472105869745,0.643195666892349,0.070177967474512
2020-05-07,128,Belgium,BEL,11589616,615.928571428572,48397.8571428572,137.5,19749.2142857143,639,76,22031,3.11874975134635,1.70404388598503,5.31448644569908,5.51355627313278,1.90092579426273,2.79573587866448,0.417596727474466
2020-05-07,128,Canada,CAN,37742157,1635.85714285714,55586.1428571429,181.214285714286,28331.1428571429,1507,147,27953,5.774059843282,0.75064980671727,4.33429690533358,3.99288254775688,0.740630695802574,5.85217022450951,0.147278659397084
2020-05-07,128,Denmark,DNK,5792203,143.571428571429,9400.93680486181,8.57142857142857,14318.7857142857,145,8,14414,1.00267879858128,2.47207939954551,2.47870160233384,2.5033652998695,2.48851775395303,0.996055422307677,0.162303303334876
2020-05-07,128,Greece,GRC,10423056,15.3571428571429,2593.30712343212,1.64285714285714,2200.14285714286,15,1,2991,0.698006622946562,0.211084240278749,0.14733819771421,0.143911727999926,0.286959985631853,0.513445097196351,0.0248804872911757
2020-05-07,128,Hungary,HUN,9660350,61.8571428571429,2796.07142857143,10.2857142857143,2760.42857142857,39,10,5301,2.24085286963722,0.285748298087396,0.640319893763092,0.403712080825229,0.54873788216783,1.16689573395855,0.0289437901170395
2020-05-07,128,Iceland,ISL,341250,0.857142857142857,1771.3956043956,0,532.785714285714,2,0,462,0.160879474460383,1.56127681841968,0.251177394034537,0.586080586080586,1.35384615384615,0.185528756957328,0.519090287002375
2020-05-07,128,India,IND,1380004385,2376.71428571429,38000.5,83.4285714285714,61205.0714285714,3364,104,80632,3.88319828772359,0.044351360107143,0.17222512562627,0.24376734136247,0.0584287998476179,2.94760676370955,0.00275365067046508
2020-05-07,128,Ireland,IRL,4937796,341.285714285714,20596.6573315573,43.5,7611.85714285714,137,28,5703,4.48360640354334,1.54154953806458,6.91170138024565,2.77451721375286,1.15496873503887,5.98431903008442,0.417122484030473
2020-05-07,128,Luxembourg,LUX,625976,13.8571428571429,3783.20417915418,1.21428571428571,1125.85714285714,8,2,1317,1.23080827306179,1.79856279291401,2.2136859651397,1.27800426853426,2.10391452707452,1.05217485627508,0.60436888621196
2020-05-07,128,Norway,NOR,5421242,45.2142857142857,7704.76923076923,1.64285714285714,3100.42857142857,38,1,3753,1.45832373404598,0.571903739296008,0.834020796605016,0.700946388299951,0.692276788234135,1.20475048532603,0.142121846447165
2020-05-07,128,Portugal,PRT,10196707,311.571428571429,24860.093001443,20.3571428571429,13356.2857142857,533,16,16033,2.33277001732732,1.30986265607963,3.05560833091927,5.2271777545437,1.57237037408253,1.94331334479778,0.243805112782421
2020-05-07,128,Russia,RUS,145934460,8170.5,116259.571428571,76.4285714285714,173962,11231,88,184276,4.69671537462204,1.19205566663282,5.59874617687968,7.69592048375689,1.26273122879956,4.43383837287547,0.0796656056620016
2020-05-07,128,Slovenia,SVN,2078932,5.92857142857143,1464.88079420579,1.42857142857143,1069.57142857143,1,0,1049,0.554294109790303,0.514481199275122,0.285173898356052,0.0481016214094545,0.504586008585178,0.565164101865722,0.0704631413728681
2020-05-08,129,Belgium,BEL,11589616,551.285714285714,48949.1428571429,131.571428571429,20235.9285714286,591,106,25882,2.72429165946001,1.74603960747522,4.75672113973159,5.09939242162985,2.2332060009581,2.12999657787541,0.422353448614198
2020-05-08,129,Canada,CAN,37742157,1625.35714285714,57211.5,179.285714285714,28798.2142857143,1473,153,31518,5.64395113784337,0.763025130909033,4.30647655579712,3.90279760640072,0.835087406371607,5.15691713578635,0.151585135952882
2020-05-08,129,Denmark,DNK,5792203,143.428571428571,9544.36537629038,8.5,13861.4285714286,135,8,8378,1.03473152633206,2.3931185718851,2.47623523258027,2.33071941711988,1.44642720567632,1.71196671554752,0.164779538567457
2020-05-08,129,Greece,GRC,10423056,14.3571428571429,2607.66426628927,1.42857142857143,2348.85714285714,13,2,4248,0.611239508575599,0.225352060169027,0.137744082514215,0.124723497599936,0.407558013695791,0.337974172719935,0.0250182313736899
2020-05-08,129,Hungary,HUN,9660350,52.5,2848.57142857143,9.28571428571429,2914.78571428571,28,9,5022,1.8011615654177,0.301726719454856,0.543458570341654,0.289844570848882,0.519856941001103,1.04540023894863,0.0294872486873812
2020-05-08,129,Iceland,ISL,341250,0.857142857142857,1772.25274725275,0,520.642857142857,0,0,515,0.164631636712855,1.52569335426478,0.251177394034537,0,1.50915750915751,0.166435506241331,0.519341464396409
