date,numDate,state,fips,Cases_tau,Deaths_tau,TotalTests_tau,meanpositiveCumul,PositivePct_tau,TestsPer1000_tau
2020-03-19,79,AK,2,0.785714285714286,0,30.7142857142857,0.785714285714286,2.55813953488372,0.0419855042605523
2020-03-19,79,AL,1,,,,0,,
2020-03-19,79,AR,5,3.28571428571429,0,25,3.28571428571429,13.1428571428571,0.00828416954845311
2020-03-19,79,AS,60,,,,0,,
2020-03-19,79,AZ,4,3,0,405.714285714286,6.14285714285714,0.73943661971831,0.0557398076768592
2020-03-19,79,CA,6,62.2142857142857,1.28571428571429,656.857142857143,132.785714285714,9.47150935189213,0.0166241505282338
2020-03-19,79,CO,8,19.6428571428571,0.142857142857143,194.857142857143,47.8571428571429,10.0806451612903,0.0338367903750307
2020-03-19,79,CT,9,6.85714285714286,0.0714285714285714,259.071428571429,19.1428571428571,2.64681555004136,0.0726649575676316
2020-03-19,79,DC,11,2.78571428571429,0,13.2857142857143,5,20.9677419354839,0.0188249849248306
2020-03-19,79,DE,10,2.14285714285714,0,64.0714285714286,2.14285714285714,3.34448160535117,0.0657976969485713
2020-03-19,79,FL,12,21.6428571428571,0.571428571428571,259.285714285714,76.4285714285714,8.34710743801653,0.0120723013921678
2020-03-19,79,GA,13,20.3571428571429,0.714285714285714,176.285714285714,44.5714285714286,11.547811993517,0.0166034370379436
2020-03-19,79,GU,66,,,,0,,
2020-03-19,79,HI,15,1.14285714285714,0,51.1428571428572,2.85714285714286,2.23463687150838,0.0361211021496697
2020-03-19,79,IA,19,2.71428571428571,0,7.57142857142857,2.71428571428571,35.8490566037736,0.00239976563798222
2020-03-19,79,ID,16,,,,0,,
2020-03-19,79,IL,17,29.7857142857143,0.285714285714286,225.071428571429,61.1428571428571,13.2338940019042,0.0177615694359499
2020-03-19,79,IN,18,4,0.142857142857143,248.357142857143,15.5,1.61058383664078,0.0368908294363482
2020-03-19,79,KS,20,2.42857142857143,0.0714285714285714,31.9285714285714,2.42857142857143,7.60626398210291,0.0109595366062743
2020-03-19,79,KY,21,2.5,0.0714285714285714,34.4285714285714,2.5,7.26141078838174,0.00770615294104368
2020-03-19,79,LA,22,,,,0,,
2020-03-19,79,MA,25,23.2857142857143,0.214285714285714,1100.5,122.785714285714,2.11592133445836,0.159666234457932
2020-03-19,79,MD,24,7.64285714285714,0.142857142857143,,13.7142857142857,,
2020-03-19,79,ME,23,,,,0,,
2020-03-19,79,MI,26,369.714285714286,0.714285714285714,185,1428.42857142857,199.84555984556,0.0185243465486689
2020-03-19,79,MN,27,20.4285714285714,0,228.5,20.4285714285714,8.94029384182557,0.0405168280483549
2020-03-19,79,MO,29,,,,0,,
2020-03-19,79,MP,69,,,,0,,
2020-03-19,79,MS,28,,,,0,,
2020-03-19,79,MT,30,,,,0,,
2020-03-19,79,NC,37,6.85714285714286,0,102.571428571429,14.0714285714286,6.68523676880223,0.0097798061658763
2020-03-19,79,ND,38,,,,0,,
2020-03-19,79,NE,31,1.92857142857143,0,35.7857142857143,11.2142857142857,5.38922155688623,0.018499569008045
2020-03-19,79,NH,33,3,0,93.0714285714286,7.35714285714286,3.22333077513431,0.0684494194512132
2020-03-19,79,NJ,34,52.8571428571429,0.928571428571429,67.8571428571429,139.214285714286,77.8947368421053,0.00763968602981279
2020-03-19,79,NM,35,2,0,168.142857142857,3.64285714285714,1.18946474086661,0.0801891127711688
2020-03-19,79,NV,32,7.14285714285714,0.214285714285714,356.214285714286,12.6428571428571,2.00521355524363,0.115648131365517
2020-03-19,79,NY,36,296.357142857143,0.857142857142857,1605.92857142857,678.142857142857,18.4539429791398,0.0825519076650579
2020-03-19,79,OH,39,8.5,0,436.285714285714,14.7857142857143,1.94826457105436,0.0373241493601487
2020-03-19,79,OK,40,,,,0,,
2020-03-19,79,OR,41,5.14285714285714,0.214285714285714,,11.2857142857143,,
2020-03-19,79,PA,42,13.2142857142857,0.0714285714285714,129.071428571429,35,10.2379634753735,0.0100821386873109
2020-03-19,79,PR,72,,,,0,,
2020-03-19,79,RI,44,4.14285714285714,0,55.6428571428572,13.2857142857143,7.44544287548139,0.0525249250660135
2020-03-19,79,SC,45,4.28571428571429,0.0714285714285714,45.5714285714286,10.9285714285714,9.40438871473354,0.00885103126167594
2020-03-19,79,SD,46,,,,0,,
2020-03-19,79,TN,47,10.9285714285714,0,,17.8571428571429,,
2020-03-19,79,TX,48,7.71428571428571,0.214285714285714,1036.21428571429,22.0714285714286,0.744468187771421,0.0357366029235079
2020-03-19,79,UT,49,,,,0,,
2020-03-19,79,VA,51,6.71428571428571,0.142857142857143,96.2142857142857,30.9285714285714,6.97847067557535,0.0112722244205989
2020-03-19,79,VI,78,,,,0,,
2020-03-19,79,VT,50,1.5,0,80.6428571428572,4.92857142857143,1.86005314437555,0.129237626212733
2020-03-19,79,WA,53,125.428571428571,5.14285714285714,2714.28571428571,759.571428571429,4.62105263157895,0.356444366885485
2020-03-19,79,WI,55,12.3571428571429,0,226.642857142857,30.8571428571429,5.45225338796092,0.0389257923993397
2020-03-19,79,WV,54,0.142857142857143,0,6.92857142857143,0.142857142857143,2.06185567010309,0.00386607316730794
2020-03-19,79,WY,56,1.28571428571429,0,52.5714285714286,3.64285714285714,2.44565217391304,0.0908347491294798
2020-03-20,80,AK,2,1,0,49.2857142857143,1.78571428571429,2.02898550724638,0.067372088232049
2020-03-20,80,AL,1,5.78571428571429,0,7.78571428571429,5.78571428571429,74.3119266055046,0.00158788915484818
2020-03-20,80,AR,5,6.85714285714286,0,31.5,10.1428571428571,21.7687074829932,0.0104380536310509
2020-03-20,80,AS,60,,,,0,,
2020-03-20,80,AZ,4,4.42857142857143,0,522.5,10.5714285714286,0.847573479152427,0.0717846290768002
2020-03-20,80,CA,6,71.6428571428572,1.42857142857143,783.214285714286,204.428571428571,9.14728682170543,0.0198220759615141
2020-03-20,80,CO,8,25.3571428571429,0.285714285714286,252.5,73.2142857142857,10.04243281471,0.0438464274104595
2020-03-20,80,CT,9,13.8571428571429,0.214285714285714,367,33,3.77578824445309,0.1029370146078
