date,I.pct.2.5.,I.pct.25.,I.pct.50.,I.pct.75.,I.pct.97.5.,state,SP.pct.2.5.,SP.pct.25.,SP.pct.50.,SP.pct.75.,SP.pct.97.5.,dI.pct.2.5.,dI.pct.25.,dI.pct.50.,dI.pct.75.,dI.pct.97.5.,ID.pct.2.5.,ID.pct.25.,ID.pct.50.,ID.pct.75.,ID.pct.97.5.,Itot.pct.2.5.,Itot.pct.25.,Itot.pct.50.,Itot.pct.75.,Itot.pct.97.5.,IfracU.pct.2.5.,IfracU.pct.25.,IfracU.pct.50.,IfracU.pct.75.,IfracU.pct.97.5.
2020-03-12,0.0222454663937929,0.0222454663937929,0.0222454663937929,0.0222454663937929,0.0222454663937929,US,2.45514696419279,2.80967144645876,3.00771158606641,3.19636267493826,3.57716581335357,0.00730833587204763,0.00761203480975288,0.00775181981968277,0.00790721185021596,0.00816154438294715,0,0,0,0,0,0.0272752222577253,0.0272752222577253,0.0272752222577253,0.0272752222577253,0.0272752222577253,72.0459751536101,72.0459751536101,72.0459751536101,72.0459751536101,72.0459751536101
2020-03-13,0.0272752222577253,0.0272752222577253,0.0272752222577253,0.0272752222577253,0.0272752222577253,US,2.45801527624074,2.81217138005934,3.01000757505754,3.19875993466185,3.57935705489102,0.00657016258350124,0.00694182468023885,0.00711291296692856,0.00730311568397907,0.00761444631426407,0,0,0,0,0,0.0310210362021161,0.0310210362021161,0.0310210362021161,0.0310210362021161,0.0310210362021161,79.7362530619082,79.7362530619082,79.7362530619082,79.7362530619082,79.7362530619082
2020-03-14,0.0310210362021161,0.0310210362021161,0.0310210362021161,0.0310210362021161,0.0310210362021161,US,2.46149774228163,2.81520290686245,3.01285869324897,3.2015271800215,3.58201075423008,0.00836814478209412,0.0087899572233164,0.00898416106182533,0.00920007895539772,0.0095535327172327,0,0,0,0,0,0.0361399853299959,0.0361399853299959,0.0361399853299959,0.0361399853299959,0.0361399853299959,81.8014190817875,81.8014190817875,81.8014190817875,81.8014190817875,81.8014190817875
2020-03-15,0.0361399853299959,0.0361399853299959,0.0361399853299959,0.0361399853299959,0.0361399853299959,US,2.46536227516314,2.81861080703474,3.0161091291241,3.20463337173683,3.58498976902007,0.00976758839158768,0.0102579143721747,0.0104837009593648,0.0107347552823023,0.0111457681723381,0,0,0,0,0,0.0420787425954377,0.0420787425954377,0.0420787425954377,0.0420787425954377,0.0420787425954377,82.1093920289979,82.1093920289979,82.1093920289979,82.1093920289979,82.1093920289979
2020-03-16,0.0420787425954377,0.0420787425954377,0.0420787425954377,0.0420787425954377,0.0420787425954377,US,2.46943053497004,2.82254031456149,3.02001990188859,3.20820664465115,3.58841518397994,0.00939589902789389,0.00996553673803054,0.0102278929364773,0.0105196369859096,0.0109973160427318,0,0,0,0,0,0.0469685836745367,0.0469685836745367,0.0469685836745367,0.0469685836745367,0.0469685836745367,80.7085321972994,80.7085321972994,80.7085321972994,80.7085321972994,80.7085321972994
2020-03-17,0.0469685836745367,0.0469685836745367,0.0469685836745367,0.0469685836745367,0.0469685836745367,US,2.47411693109383,2.8270781260205,3.02448936280048,3.21220138691626,3.59235457463733,0.0104534654463865,0.0110877071379192,0.0113798774195111,0.0117048095237268,0.0122368916545838,0,0,0,0,0,0.052331011465187,0.052331011465187,0.052331011465187,0.052331011465187,0.052331011465187,85.5985991363883,85.5985991363883,85.5985991363883,85.5985991363883,85.5985991363883
2020-03-18,0.052331011465187,0.052331011465187,0.052331011465187,0.052331011465187,0.052331011465187,US,2.47928324751244,2.83207894392075,3.02934372618584,3.21665198708489,3.59668894386294,0.0131113107686845,0.0138163831251739,0.014141244718628,0.014502569846237,0.0150943127168555,0,0,0,0,0,0.059711386091362,0.059711386091362,0.059711386091362,0.059711386091362,0.059711386091362,83.3197166386105,83.3197166386105,83.3197166386105,83.3197166386105,83.3197166386105
2020-03-19,0.059711386091362,0.059711386091362,0.059711386091362,0.059711386091362,0.059711386091362,US,2.48497863088889,2.8376112954269,3.03457511210501,3.22186096081252,3.6014592377116,0.0149188467646254,0.0157212734227612,0.0160910772733385,0.0165024388778555,0.0171762186652319,0,0,0,0,0,0.0680166988632237,0.0680166988632237,0.0680166988632237,0.0680166988632237,0.0680166988632237,84.0822815505319,84.0822815505319,84.0822815505319,84.0822815505319,84.0822815505319
2020-03-20,0.0680166988632237,0.0680166988632237,0.0680166988632237,0.0680166988632237,0.0680166988632237,US,2.49140164161596,2.84358616038845,3.04056603755205,3.22735982346119,3.60682910376095,0.015047751245987,0.0159598908582919,0.0163803388014322,0.0168480831164208,0.0176143012481728,0.0011675054395306,0.0011675054395306,0.0011675054395306,0.0011675054395306,0.0011675054395306,0.0766333723884463,0.0766333723884463,0.0766333723884463,0.0766333723884463,0.0766333723884463,87.0457387833196,87.0457387833196,87.0457387833196,87.0457387833196,87.0457387833196
2020-03-21,0.0754658669489157,0.0754658669489157,0.0754658669489157,0.0754658669489157,0.0754658669489157,US,2.49924542906565,2.85017211274698,3.04751878666835,3.23359479817304,3.61288306422797,0.0167172085101209,0.0177269668922495,0.0181925116351921,0.0187104832125645,0.0195590857549473,0.00167153632414426,0.00167153632414426,0.00167153632414426,0.00167153632414426,0.00167153632414426,0.0853463084511794,0.0853463084511794,0.0853463084511794,0.0853463084511794,0.0853463084511794,86.1411297452207,86.1411297452207,86.1411297452207,86.1411297452207,86.1411297452207
